xc,yb,surf,section,cp
0.9651,0.28,U,1,0.0122
0.8994,0.28,U,1,-0.0327
0.8302,0.28,U,1,-0.0023
0.7865,0.28,U,1,-0.0302
0.7449,0.28,U,1,-0.0486
0.6988,0.28,U,1,-0.0593
0.6041,0.28,U,1,-0.0629
0.5617,0.28,U,1,-0.1038
0.5154,0.28,U,1,-0.0945
0.4697,0.28,U,1,-0.1134
0.4213,0.28,U,1,-0.1157
0.3798,0.28,U,1,-0.116
0.3345,0.28,U,1,-0.1017
0.2912,0.28,U,1,-0.0977
0.2436,0.28,U,1,-0.1064
0.1998,0.28,U,1,-0.0886
0.1759,0.28,U,1,-0.0695
0.1523,0.28,U,1,-0.0668
0.1263,0.28,U,1,-0.0726
0.1001,0.28,U,1,-0.0618
0.0748,0.28,U,1,-0.0474
0.0513,0.28,U,1,-0.0374
0.0188,0.28,U,1,0.1412
0.0386,0.28,L,1,-0.1078
0.0793,0.28,L,1,-0.0808
0.1201,0.28,L,1,-0.0733
0.1598,0.28,L,1,-0.0743
0.1996,0.28,L,1,-0.0732
0.2753,0.28,L,1,-0.0691
0.3449,0.28,L,1,-0.0866
0.4232,0.28,L,1,-0.0946
0.4951,0.28,L,1,-0.0438
0.5671,0.28,L,1,-0.0273
0.6411,0.28,L,1,-0.0088
0.7156,0.28,L,1,0.0059
0.7886,0.28,L,1,0.0131
0.8611,0.28,L,1,0.019
0.8982,0.62,U,2,0.0005
0.8384,0.62,U,2,-0.0108
0.7874,0.62,U,2,-0.0404
0.7353,0.62,U,2,-0.0641
0.6687,0.62,U,2,-0.0767
0.6137,0.62,U,2,-0.092
0.4942,0.62,U,2,-0.1117
0.4423,0.62,U,2,-0.1272
0.3818,0.62,U,2,-0.1219
0.326,0.62,U,2,-0.1127
0.2674,0.62,U,2,-0.107
0.208,0.62,U,2,-0.0833
0.1779,0.62,U,2,-0.1065
0.1496,0.62,U,2,-0.0933
0.1184,0.62,U,2,-0.0929
0.0874,0.62,U,2,-0.0576
0.0576,0.62,U,2,-0.0516
0.0269,0.62,U,2,0.0843
0.0408,0.62,L,2,-0.1312
0.0833,0.62,L,2,-0.0953
0.1251,0.62,L,2,-0.087
0.1625,0.62,L,2,-0.0665
0.2055,0.62,L,2,-0.0681
0.2761,0.62,L,2,-0.0765
0.3535,0.62,L,2,-0.0879
0.4252,0.62,L,2,-0.0729
0.4977,0.62,L,2,-0.0463
0.572,0.62,L,2,-0.0415
0.6464,0.62,L,2,-0.0118
0.7193,0.62,L,2,-0.0065
0.7945,0.62,L,2,0.0046
0.8688,0.62,L,2,-0.0128
0.8756,0.91,U,3,-0.0307
0.7267,0.91,U,3,-0.0453
0.6553,0.91,U,3,-0.0725
0.5821,0.91,U,3,-0.0707
0.5052,0.91,U,3,-0.084
0.4311,0.91,U,3,-0.1074
0.3627,0.91,U,3,-0.1024
0.1719,0.91,U,3,-0.1165
0.1268,0.91,U,3,-0.0725
0.0869,0.91,U,3,-0.0884
0.0406,0.91,U,3,0.0045
0.0605,0.91,L,3,-0.1328
0.1095,0.91,L,3,-0.082
0.1584,0.91,L,3,-0.0925
0.206,0.91,L,3,-0.0951
0.3295,0.91,L,3,-0.0713
0.4349,0.91,L,3,-0.0562
0.5604,0.91,L,3,-0.001
