xc,yb,surf,section,cp
0.9651,0.28,U,1,0.0073
0.8994,0.28,U,1,-0.0437
0.8302,0.28,U,1,-0.0186
0.7865,0.28,U,1,-0.051
0.7449,0.28,U,1,-0.0725
0.6988,0.28,U,1,-0.0884
0.6041,0.28,U,1,-0.1035
0.5617,0.28,U,1,-0.1517
0.5154,0.28,U,1,-0.1506
0.4697,0.28,U,1,-0.1778
0.4213,0.28,U,1,-0.1917
0.3798,0.28,U,1,-0.2034
0.3345,0.28,U,1,-0.2038
0.2912,0.28,U,1,-0.2138
0.2436,0.28,U,1,-0.242
0.1998,0.28,U,1,-0.2482
0.1759,0.28,U,1,-0.2441
0.1523,0.28,U,1,-0.2621
0.1263,0.28,U,1,-0.2825
0.1001,0.28,U,1,-0.2953
0.0748,0.28,U,1,-0.3588
0.0513,0.28,U,1,-0.4289
0.0188,0.28,U,1,-1.268
0.0386,0.28,L,1,0.2599
0.0793,0.28,L,1,0.1652
0.1201,0.28,L,1,0.1217
0.1598,0.28,L,1,0.0972
0.1996,0.28,L,1,0.0768
0.2753,0.28,L,1,0.051
0.3449,0.28,L,1,0.011
0.4232,0.28,L,1,-0.0142
0.4951,0.28,L,1,0.0217
0.5671,0.28,L,1,0.0246
0.6411,0.28,L,1,0.0325
0.7156,0.28,L,1,0.038
0.7886,0.28,L,1,0.0378
0.8611,0.28,L,1,0.0364
0.8982,0.62,U,2,-0.0224
0.8384,0.62,U,2,-0.0382
0.7874,0.62,U,2,-0.0706
0.7353,0.62,U,2,-0.0987
0.6687,0.62,U,2,-0.1173
0.6137,0.62,U,2,-0.1383
0.4942,0.62,U,2,-0.178
0.4423,0.62,U,2,-0.2066
0.3818,0.62,U,2,-0.2178
0.326,0.62,U,2,-0.2314
0.2674,0.62,U,2,-0.2526
0.208,0.62,U,2,-0.2585
0.1779,0.62,U,2,-0.3
0.1496,0.62,U,2,-0.3177
0.1184,0.62,U,2,-0.3637
0.0874,0.62,U,2,-0.4078
0.0576,0.62,U,2,-0.5079
0.0269,0.62,U,2,-1.333
0.0408,0.62,L,2,0.3182
0.0833,0.62,L,2,0.1974
0.1251,0.62,L,2,0.1514
0.1625,0.62,L,2,0.1119
0.2055,0.62,L,2,0.0822
0.2761,0.62,L,2,0.0519
0.3535,0.62,L,2,0.0103
0.4252,0.62,L,2,0.0054
0.4977,0.62,L,2,0.0143
0.572,0.62,L,2,0.0052
0.6464,0.62,L,2,0.0246
0.7193,0.62,L,2,0.0209
0.7945,0.62,L,2,0.0257
0.8688,0.62,L,2,0.0004
0.8756,0.91,U,3,-0.1063
0.7267,0.91,U,3,-0.1303
0.6553,0.91,U,3,-0.1506
0.5821,0.91,U,3,-0.1465
0.5052,0.91,U,3,-0.1646
0.4311,0.91,U,3,-0.1905
0.3627,0.91,U,3,-0.196
0.1719,0.91,U,3,-0.308
0.1268,0.91,U,3,-0.3694
0.0869,0.91,U,3,-0.4735
0.0406,0.91,U,3,-0.8591
0.0605,0.91,L,3,0.251
0.1095,0.91,L,3,0.1206
0.1584,0.91,L,3,0.0663
0.206,0.91,L,3,0.0091
0.3295,0.91,L,3,-0.0128
0.4349,0.91,L,3,-0.0159
0.5604,0.91,L,3,0.022
