xc,yb,surf,section,cp
0.9651,0.28,U,1,-0.0162
0.8994,0.28,U,1,-0.0665
0.8302,0.28,U,1,-0.041
0.7865,0.28,U,1,-0.0732
0.7449,0.28,U,1,-0.095
0.6988,0.28,U,1,-0.1107
0.6041,0.28,U,1,-0.1245
0.5617,0.28,U,1,-0.1722
0.5154,0.28,U,1,-0.1702
0.4697,0.28,U,1,-0.1963
0.4213,0.28,U,1,-0.2092
0.3798,0.28,U,1,-0.219
0.3345,0.28,U,1,-0.2158
0.2912,0.28,U,1,-0.2259
0.2436,0.28,U,1,-0.251
0.1998,0.28,U,1,-0.2539
0.1759,0.28,U,1,-0.2482
0.1523,0.28,U,1,-0.2621
0.1263,0.28,U,1,-0.2791
0.1001,0.28,U,1,-0.2878
0.0748,0.28,U,1,-0.3394
0.0513,0.28,U,1,-0.3939
0.0188,0.28,U,1,-1.039
0.0386,0.28,L,1,0.1947
0.0793,0.28,L,1,0.11
0.1201,0.28,L,1,0.0692
0.1598,0.28,L,1,0.0427
0.1996,0.28,L,1,0.0293
0.2753,0.28,L,1,0.0083
0.3449,0.28,L,1,-0.0303
0.4232,0.28,L,1,-0.0531
0.4951,0.28,L,1,-0.0154
0.5671,0.28,L,1,-0.0101
0.6411,0.28,L,1,-0.0004
0.7156,0.28,L,1,0.0069
0.7886,0.28,L,1,0.0081
0.8611,0.28,L,1,0.0083
0.8982,0.62,U,2,-0.0429
0.8384,0.62,U,2,-0.0582
0.7874,0.62,U,2,-0.0903
0.7353,0.62,U,2,-0.1183
0.6687,0.62,U,2,-0.1364
0.6137,0.62,U,2,-0.1574
0.4942,0.62,U,2,-0.1958
0.4423,0.62,U,2,-0.2225
0.3818,0.62,U,2,-0.2319
0.326,0.62,U,2,-0.2419
0.2674,0.62,U,2,-0.2596
0.208,0.62,U,2,-0.2612
0.1779,0.62,U,2,-0.2973
0.1496,0.62,U,2,-0.3097
0.1184,0.62,U,2,-0.3469
0.0874,0.62,U,2,-0.38
0.0576,0.62,U,2,-0.4605
0.0269,0.62,U,2,-1.124
0.0408,0.62,L,2,0.2471
0.0833,0.62,L,2,0.1378
0.1251,0.62,L,2,0.0962
0.1625,0.62,L,2,0.06
0.2055,0.62,L,2,0.0277
0.2761,0.62,L,2,0.0081
0.3535,0.62,L,2,-0.0297
0.4252,0.62,L,2,-0.0329
0.4977,0.62,L,2,-0.0215
0.572,0.62,L,2,-0.0281
0.6464,0.62,L,2,-0.0067
0.7193,0.62,L,2,-0.0092
0.7945,0.62,L,2,-0.003
0.8688,0.62,L,2,-0.0264
0.8756,0.91,U,3,-0.1135
0.7267,0.91,U,3,-0.1362
0.6553,0.91,U,3,-0.158
0.5821,0.91,U,3,-0.1553
0.5052,0.91,U,3,-0.1738
0.4311,0.91,U,3,-0.2019
0.3627,0.91,U,3,-0.2059
0.1719,0.91,U,3,-0.3036
0.1268,0.91,U,3,-0.35
0.0869,0.91,U,3,-0.4364
0.0406,0.91,U,3,-0.7257
0.0605,0.91,L,3,0.1826
0.1095,0.91,L,3,0.0685
0.1584,0.91,L,3,0.0206
0.206,0.91,L,3,-0.0288
0.3295,0.91,L,3,-0.0438
0.4349,0.91,L,3,-0.0523
0.5604,0.91,L,3,-0.0053
