,0.728
0.9938,0.1424
0.9875,0.1307
0.975,0.1084
0.95,0.0623
0.925,0.0171
0.9,-0.0264
0.875,-0.0706
0.85,-0.1149
0.825,-0.1594
0.8,-0.2063
0.775,-0.2494
0.75,-0.2945
0.7,-0.3926
0.6771,-0.4349
0.65,-0.5007
0.6196,-0.53
0.6,-0.6428
0.575,-0.7787
0.55,-1.1829
0.525,-1.3132
0.5,-1.2882
0.475,-1.2661
0.45,-1.2514
0.425,-1.2305
0.4,-1.2155
0.375,-1.199
0.35,-1.1851
0.325,-1.1706
0.3,-1.1586
0.28,-1.1516
0.25,-1.1282
0.2208,-1.0957
0.2,-1.0947
0.15,-1.0904
0.1,-1.0744
0.075,-1.1175
0.0625,-1.1133
0.05,-1.1209
0.0375,-1.1558
0.0188,-1.0676
0.0146,-0.9648
0.0125,-0.917
0.0104,-0.8592
0.0087,-0.8225
0.0073,-0.7808
0.006,-0.6814
0.0048,-0.587
0.0036,-0.458
0.0026,-0.3347
0.0016,-0.1041
0.0008,0.049
0.0002,0.3696
0,0.797
0.0002,1.0194
0.0008,1.0949
0.0016,1.135
0.0026,1.1295
0.0036,1.0969
0.0048,1.0483
0.006,0.9987
0.0073,0.943
0.0087,0.9
0.0104,
0.0125,0.7874
0.0146,0.7338
0.0186,0.6531
0.0271,0.557
0.0375,0.4358
0.05,0.3389
0.0625,0.2738
0.075,0.2201
0.1,0.1305
0.15,0.0155
0.2,-0.0705
0.25,-0.1551
0.3,-0.2321
0.325,-0.2728
0.35,
0.375,-0.3252
0.4,-0.3264
0.425,-0.3055
0.45,-0.2763
0.475,-0.2359
0.5,-0.1868
0.525,-0.1466
0.55,-0.0995
0.575,-0.057
0.6,-0.0145
0.6196,0.0155
0.65,0.0568
0.6771,0.0922
0.7,0.1246
0.75,
0.775,0.2083
0.8,
0.825,
0.85,0.2693
0.875,0.2842
0.9,0.2974
0.925,0.3034
0.95,0.2988
0.975,0.2713
0.9875,0.2439
0.9938,0.2174
