,0,1
0,1.0,0.002
1,0.998997972973079,0.0022949696792780184
2,0.9978836431210559,0.0026220785247654996
3,0.996657262190935,0.0029809619677927824
4,0.9953191072440593,0.0033712207880054693
5,0.9938694805935175,0.0037924218290214277
6,0.9923087097358462,0.004244098797747363
7,0.9906371472770417,0.004725753150697503
8,0.988855170852901,0.0052368550704168845
9,0.9869631830437068,0.005776844534770353
10,0.9849616112832773,0.006345132481415912
11,0.9828509077624015,0.006941102069241012
12,0.9806315493266807,0.007564110037906708
13,0.9783040373688017,0.008213488165922414
14,0.9758688977152615,0.00888854482687208
15,0.9733266805075759,0.009588566642536087
16,0.9706779600779902,0.01031282023071805
17,0.9679233348197298,0.011060554044593636
18,0.9650634270518107,0.011831000299373336
19,0.962098882878447,0.012623376981013193
20,0.9590303720430853,0.013436889930640485
21,0.9558585877770961,0.014270734997294369
22,0.9525842466431615,0.015124100250527829
23,0.9492080883733914,0.015996168243396443
24,0.9457308757022035,0.01688611831538159
25,0.9421533941940085,0.017793128923874926
26,0.9384764520657374,0.018716379992005545
27,0.9347008800042507,0.019655055259829145
28,0.9308275309786715,0.02060834462523484
29,0.9268572800476844,0.02157544646037146
30,0.9227910241618438,0.022555569888959875
31,0.918629681960937,0.023547937009552104
32,0.9143741935664479,0.024551785049627375
33,0.9100255203691655,0.025566368435388006
34,0.9055846448119893,0.02659096076223445
35,0.9010525701679771,0.02762485665116829
36,0.8964303203136895,0.02866737347678687
37,0.891718939497876,0.029717852953102745
38,0.8869194921055611,0.03077566256413071
39,0.8820330624175813,0.03184019682704272
40,0.8770607543656265,0.03291087837668077
41,0.8720036912828416,0.03398715886133731
42,0.866863015650046,0.03506851964094994
43,0.8616398888376261,0.03615447228020277
44,0.8563354908431627,0.037244558830467484
45,0.8509510200248466,0.03833835189604029
46,0.8454876928307486,0.03943545448171978
47,0.8399467435240027,0.040535499620413376
48,0.8343294239039637,0.04163814978113696
49,0.8286370030234037,0.042743096059468626
50,0.8228707669018093,0.043850057154215055
51,0.8170320182348481,0.04495877813573111
52,0.811122076100066,0.04606902901298424
53,0.8051422756588849,0.04718060310805442
54,0.7990939678549639,0.048293315248296234
55,0.7929785191089984,0.04940699978784197
56,0.7867973110100217,0.05052150847148281
57,0.7805517400032782,0.051636708155212735
58,0.7742432170747423,0.052752478398844255
59,0.7678731674323515,0.05386870894709743
60,0.7614430301840251,0.054985297116412944
61,0.7549542580125467,0.05610214510543636
62,0.7484083168473745,0.05721915724766383
63,0.7418066855334636,0.05833623722511566
64,0.7351508554971672,0.05945328526212126
65,0.7284423304092976,0.0605701953183463
66,0.7216826258454199,0.061686852300079975
67,0.7148732689434562,0.06280312930852298
68,0.7080157980586781,0.06391888494338542
69,0.7011117624161654,0.06503396067952062
70,0.6941627217608066,0.06614817833359746
71,0.6871702460049274,0.06726133763695519
72,0.6801359148736164,0.06837321392980925
73,0.6730613175478403,0.06948355599088558
74,0.6659480523054169,0.07059208401538226
75,0.6587977261599363,0.07169848775288785
76,0.6516119544977089,0.07280242481555875
77,0.6443923607128202,0.07390351916547332
78,0.6371405758403762,0.07500135978866405
79,0.6298582381880244,0.07609549956189215
80,0.6225469929658309,0.07718545431679007
81,0.6152084919145976,0.07827070210456903
82,0.6078443929327049,0.07935068266308982
83,0.6004563597015624,0.08042479708673637
84,0.5930460613097536,0.08149240769823021
85,0.5856151718759607,0.08255283812028796
86,0.5781653701707478,0.0836053735438731
87,0.5706983392372998,0.08464926118872183
88,0.5632157660111916,0.08568371095086279
89,0.5557193409392798,0.08670789623098275
90,0.5482107575978,0.08772095493674292
91,0.5406917123097572,0.08872199065151146
92,0.5331639037616979,0.08971007396145736
93,0.5256290326199451,0.09068424393254812
94,0.5180888011463878,0.09164350972870325
95,0.5105449128139095,0.09258685236217963
96,0.502999071921543,0.09351322656719535
97,0.4954529832094405,0.09442156278782941
98,0.48790835147373995,0.09531076927136241
99,0.48036688118142273,0.0961797342584275
100,0.4728302760852439,0.09702732826163274
101,0.4653002388388234,0.09785240642465261
102,0.4577784706119869,0.09865381095419652
103,0.4502666707064412,0.0994303736176863
104,0.4427665361718712,0.10018091829994875
105,0.4352797614225458,0.1009042636126955
106,0.427808037854521,0.10159922555104067
107,0.42035305346352103,0.10226462019176548
108,0.4129164924635924,0.1028992664284714
109,0.4055000349066078,0.10350198873916053
110,0.39810535630271404,0.10407161998212162
111,0.39073412724180295,0.10460700421628898
112,0.3833880130160967,0.10510699954245249
113,0.37606867324392707,0.10557048096183444
114,0.36877776149480024,0.1059963432486038
115,0.3615169249158227,0.10638350383285941
116,0.35428780385958497,0.10673090569048944
117,0.3470920315135734,0.10703752023608963
118,0.33993123353120647,0.10730235021481338
119,0.3328070276645689,0.10752443258861631
120,0.32572102339893366,0.10770284141187088
121,0.31867482158915006,0.1078366906907504
122,0.3116700140979824,0.10792513722013843
123,0.304708183436479,0.1079673833911042
124,0.2977909024064557,0.10796267996122479
125,0.29091973374517094,0.10791032877922684
126,0.2840962297722764,0.10780968545458619
127,0.27732193203911965,0.10766016196187791
128,0.2705983709804802,0.1074612291688234
129,0.2639270655688173,0.10721241927615675
