,0.75
1,0.089
0.975,
0.95,-0.013
0.9,-0.198
0.85,-0.317
0.8,-0.373
0.75,-0.39
0.7,-0.409
0.65,-0.419
0.6,-0.439
0.55,-0.443
0.5,-0.406
0.45,-0.426
0.4,
0.35,-0.426
0.3,-0.424
0.25,-0.433
0.2,
0.15,-1.027
0.1,-1.07
0.05,-1.187
0.025,-1.099
0.015,-0.976
0.005,-0.532
0,-0.051
0,
0.005,0.349
0.015,
0.025,
0.05,-0.005
0.1,-0.189
0.15,-0.154
0.2,-0.139
0.25,-0.153
0.3,-0.134
0.35,0.037
0.4,-0.144
0.45,-0.169
0.5,-0.161
0.55,-0.147
0.6,0.037
0.65,0.168
0.7,0.287
0.75,0.357
0.8,0.391
0.85,0.433
0.9,0.452
0.95,0.45
0.975,0.429
1,
