,0.6
1,0.071
0.975,
0.95,-0.07
0.9,-0.265
0.85,-0.342
0.8,-0.378
0.75,-0.389
0.7,-0.394
0.65,-0.4
0.6,-0.412
0.55,-0.422
0.5,-0.394
0.45,-0.423
0.4,
0.35,-0.454
0.3,-0.481
0.25,-0.521
0.2,
0.15,-0.672
0.1,-0.77
0.05,-1.287
0.025,-1.592
0.015,-1.669
0.005,-1.249
0,-0.038
0,
0.005,0.48
0.015,
0.025,
0.05,0.098
0.1,-0.087
0.15,-0.071
0.2,-0.069
0.25,-0.09
0.3,-0.073
0.35,-0.081
0.4,-0.101
0.45,-0.122
0.5,-0.121
0.55,-0.111
0.6,-0.039
0.65,0.137
0.7,0.269
0.75,0.348
0.8,0.4
0.85,0.435
0.9,0.459
0.95,0.437
0.975,0.406
1,
