,0.75
1,0.113733906
0.9,-0.06223176
0.75,-0.173819742
0.67,-0.251072961
0.64,-0.268240343
0.6,-0.289699571
0.5,
0.47,-0.675965665
0.43,
0.4,-0.881974249
0.35,-0.903433476
0.31,-0.920600858
0.27,
0.24,-0.916309013
0.21,-0.916309013
0.18,-0.959227468
0.15,
0.12,-0.989270386
0.09,-0.989270386
0.07,-0.993562232
0.05,-1.027896996
0.03,-0.912017167
0.01,
0,0.920600858
0.01,
0.03,0.276824034
0.1,0.032188841
0.18,-0.053648069
0.27,-0.100858369
0.35,-0.178111588
0.4,-0.212446352
0.47,-0.229613734
0.56,-0.092274678
0.64,0.019313305
0.71,0.152360515
0.8,0.233905579
0.87,0.345493562
0.95,0.375536481
