,0.66
1,0.115180706
0.9,-0.041949335
0.75,-0.22428257
0.67,-0.307226755
0.64,-0.319836351
0.6,-0.365479649
0.5,-0.423724543
0.47,-0.432314905
0.43,-0.457326136
0.4,-0.474146929
0.35,-0.495050944
0.31,-0.520078172
0.27,-0.565657481
0.24,-0.578283074
0.21,-0.578523028
0.18,-0.57054055
0.15,-0.727158688
0.12,-1.501043134
0.09,-1.587678616
0.07,-1.661992447
0.05,-1.78559288
0.03,-1.711686972
0.01,-1.497823748
0,0.975332703
0.01,0.757314272
0.03,0.473500386
0.1,0.165499112
0.18,0.079727465
0.27,0.018663108
0.35,-0.005332317
0.4,-0.050143773
0.47,-0.061945522
0.56,
0.64,-0.002996762
0.71,0.137536443
0.8,0.257565558
0.87,0.361109815
0.95,0.365808919
