,0.85
1,0.087982833
0.9,-0.036480687
0.75,-0.650214592
0.67,-0.727467811
0.64,-0.680257511
0.6,-0.727467811
0.5,-0.727467811
0.47,-0.684549356
0.43,-0.701716738
0.4,-0.680257511
0.35,-0.663090129
0.31,-0.654506438
0.27,-0.650214592
0.24,-0.611587983
0.21,-0.590128755
0.18,-0.581545064
0.15,-0.620171674
0.12,-0.577253219
0.09,-0.5472103
0.07,-0.504291845
0.05,-0.521459227
0.03,-0.474248927
0.01,
0,
0.01,0.285407725
0.03,-0.027896996
0.1,-0.221030043
0.18,-0.315450644
0.27,-0.384120172
0.35,-0.409871245
0.4,-0.478540773
0.47,-0.538626609
0.56,
0.64,-0.319742489
0.71,0.06223176
0.8,0.186695279
0.87,0.263948498
0.95,0.311158798
