,0.76
1,0.1059
0.975,0.074
0.95,0.0359
0.9,-0.064
0.8,-0.2892
0.7,-0.5328
0.62,-0.6546
0.58,-0.6895
0.54,-0.6505
0.5,-0.5925
0.46,-0.584
0.42,-0.5733
0.38,-0.5607
0.34,-0.5528
0.3,-0.5722
0.26,-0.5838
0.22,-0.5883
0.16,-0.5763
0.14,-0.5488
0.1,-0.5497
0.08,-0.5417
0.06,-0.2658
0.04,-0.1296
0.025,0.1362
0.015,0.3836
0.008,0.6525
0.004,0.899
0,1.089
0,1.089
0.004,-0.1618
0.008,-0.4622
0.02,-0.4556
0.05,-0.1968
0.1,-0.315
0.15,-0.4042
0.2,-0.5113
0.25,-0.6211
0.35,-0.555
0.45,-0.3376
0.55,-0.137
0.65,0.0454
0.75,0.1967
0.85,0.2921
1,0.1059
