,0.09
0.9500,0.0215
0.9000,-0.0481
0.8500,-0.1136
0.8000,-0.1781
0.7500,-0.2421
0.7000,-0.3157
0.6500,-0.3912
0.6000,-0.4737
0.5500,-0.5607
0.5000,-0.7539
0.4500,-0.9070
0.4000,-0.9535
0.3500,-1.0170
0.3000,-1.0739
0.2500,-1.1272
0.2000,-1.1848
0.1500,-1.2621
0.1000,-1.3700
0.0750,-1.4458
0.0600,-1.4963
0.0500,-1.5352
0.0400,-1.5872
0.0300,-1.6469
0.0250,-1.6840
0.0200,-1.7265
0.0150,-1.7733
0.0100,-1.8329
0.0050,-1.9498
0.0000,-0.6921
0.0000,-0.6921
0.0050,1.0030
0.0100,0.9744
0.0150,0.8935
0.0200,0.8302
0.0250,0.7638
0.0310,0.7175
0.0400,0.6372
0.0500,0.5782
0.0600,0.5348
0.0750,0.4865
0.1000,0.4294
0.1500,0.3669
0.2000,0.3296
0.2500,0.3103
0.3000,0.2923
0.3500,0.2774
0.4000,0.2670
0.4500,0.2598
0.5050,0.2520
0.5500,0.2425
0.6000,0.2353
0.6500,0.2300
0.7000,0.2210
0.7500,0.2151
0.8000,0.2056
0.8500,0.2003
0.9000,0.1911
0.9500,0.1719
