,0.03
0.9500,-0.2918
0.9000,-0.3138
0.8500,-0.3068
0.8000,-0.3112
0.7500,-0.3243
0.7000,-0.3339
0.6500,-0.3431
0.6000,-0.3614
0.5500,-0.3892
0.5000,-0.4438
0.4500,-0.5160
0.4000,-0.6347
0.3500,-0.7705
0.3000,-0.8757
0.2500,-1.0287
0.2000,-1.1434
0.1500,-1.3375
0.1000,-1.8014
0.0750,-2.5252
0.0600,-2.9925
0.0500,-3.0272
0.0400,-3.0157
0.0300,-3.0021
0.0250,-2.9813
0.0200,-2.9768
0.0150,-2.9668
0.0100,-2.9845
0.0050,-3.0427
0.0000,-3.2562
0.0000,-3.2562
0.0050,0.5583
0.0100,0.9228
0.0150,0.9881
0.0200,0.9934
0.0250,0.9782
0.0310,0.9624
0.0400,0.9050
0.0500,0.8620
0.0600,0.8126
0.0750,0.7518
0.1000,0.6820
0.1500,0.5779
0.2000,0.5161
0.2500,0.4623
0.3000,0.4234
0.3500,0.3915
0.4000,0.3638
0.4500,0.3313
0.5050,0.3009
0.5500,0.2805
0.6000,0.2508
0.6500,0.2334
0.7000,0.2087
0.7500,0.1780
0.8000,0.1490
0.8500,0.1096
0.9000,0.0552
0.9500,-0.0183
