,0.09
0.95,0.0509
0.9,0.0006
0.85,-0.0364
0.8,-0.0616
0.75,-0.0825
0.7,-0.321
0.65,-0.3382
0.6,-0.3523
0.55,-0.3778
0.5,-0.4237
0.45,-0.4787
0.4,-0.5264
0.35,-0.5513
0.3,-0.5402
0.25,-0.5107
0.2,-0.4673
0.15,-0.4046
0.1,-0.3028
0.075,-0.2105
0.06,-0.1321
0.05,-0.0569
0.04,0.0325
0.03,0.1511
0.025,0.2264
0.02,0.3284
0.015,0.4537
0.01,0.6043
0.005,0.8556
0,0.6222
0,0.6222
0.005,-0.8706
0.01,-0.7233
0.015,-0.6466
0.02,-0.589
0.025,-0.5419
0.031,-0.5027
0.04,-0.4428
0.05,-0.395
0.06,-0.3547
0.075,-0.3073
0.1,-0.2511
0.15,-0.1685
0.2,-0.1162
0.25,-0.0763
0.3,-0.0452
0.35,-0.0236
0.4,-0.0048
0.45,0.0194
0.505,0.0408
0.55,0.0628
0.6,0.0763
0.65,0.0833
0.7,0.0919
0.75,0.1012
0.8,0.1101
0.85,0.118
0.9,0.1262
0.95,0.1336
