,0.13
0.9500,0.0601
0.9000,0.0123
0.8500,-0.0215
0.8000,-0.0464
0.7500,-0.0817
0.7000,-0.2157
0.6500,-0.2442
0.6000,-0.2693
0.5500,-0.3086
0.5000,-0.3579
0.4500,-0.4001
0.4000,-0.4294
0.3500,-0.4387
0.3000,-0.4119
0.2500,-0.3640
0.2000,-0.3002
0.1500,-0.2108
0.1000,-0.0688
0.0750,0.0453
0.0600,0.1412
0.0500,0.2278
0.0400,0.3309
0.0300,0.4610
0.0250,0.5414
0.0200,0.6392
0.0150,0.7536
0.0100,0.8769
0.0050,1.0011
0.0000,-0.3770
0.0000,-0.3770
0.0050,-1.4193
0.0100,-1.3318
0.0150,-1.3030
0.0200,-1.2958
0.0250,-1.2882
0.0310,-0.9416
0.0400,-0.6554
0.0500,-0.6146
0.0600,-0.5828
0.0750,-0.5458
0.1000,-0.4477
0.1500,-0.3185
0.2000,-0.2380
0.2500,-0.1788
0.3000,-0.1315
0.3500,-0.0957
0.4000,-0.0625
0.4500,-0.0396
0.5050,-0.0170
0.5500,0.0025
0.6000,0.0217
0.6500,0.0347
0.7000,0.0520
0.7500,0.0647
0.8000,0.0799
0.8500,0.0918
0.9000,0.1053
0.9500,0.1169
