,0.13
0.9500,0.0386
0.9000,-0.0270
0.8500,-0.0778
0.8000,-0.1285
0.7500,-0.1795
0.7000,-0.2322
0.6500,-0.2714
0.6000,-0.3994
0.5500,-0.5630
0.5000,-0.5918
0.4500,-0.6406
0.4000,-0.7039
0.3500,-0.7540
0.3000,-0.7722
0.2500,-0.7740
0.2000,-0.7697
0.1500,-0.7599
0.1000,-0.7345
0.0750,-0.7013
0.0600,-0.6652
0.0500,-0.6262
0.0400,-0.5782
0.0300,-0.5104
0.0250,-0.4636
0.0200,-0.3952
0.0150,-0.3069
0.0100,-0.1764
0.0050,0.0584
0.0000,0.9971
0.0000,0.9971
0.0050,0.5068
0.0100,0.3260
0.0150,0.2358
0.0200,0.1915
0.0250,0.1591
0.0310,0.1364
0.0400,0.1081
0.0500,0.0926
0.0600,0.0846
0.0750,0.0766
0.1000,0.0756
0.1500,0.0830
0.2000,0.0909
0.2500,0.1005
0.3000,0.1085
0.3500,0.1161
0.4000,0.1207
0.4500,0.1285
0.5050,0.1314
0.5500,0.1332
0.6000,0.1405
0.6500,0.1422
0.7000,0.1430
0.7500,0.1456
0.8000,0.1504
0.8500,0.1523
0.9000,0.1501
0.9500,0.1482
