,0.09
0.95,0.0622
0.9,0.0212
0.85,-0.0016
0.8,-0.0466
0.75,-0.2062
0.7,-0.2191
0.65,-0.236
0.6,-0.2609
0.55,-0.2996
0.5,-0.348
0.45,-0.3925
0.4,-0.4242
0.35,-0.4319
0.3,-0.4053
0.25,-0.3587
0.2,-0.2952
0.15,-0.2052
0.1,-0.0649
0.075,0.051
0.06,0.1452
0.05,0.2323
0.04,0.3343
0.03,0.4623
0.025,0.5423
0.02,0.6375
0.015,0.7515
0.01,0.8726
0.005,0.9964
0,-0.3406
0,-0.3406
0.005,-1.5869
0.01,-1.4836
0.015,-1.4211
0.02,-1.3948
0.025,-1.4171
0.031,-1.4201
0.04,-0.9364
0.05,-0.5492
0.06,-0.5065
0.075,-0.5137
0.1,-0.4401
0.15,-0.3208
0.2,-0.2422
0.25,-0.18
0.3,-0.1342
0.35,-0.0976
0.4,-0.0691
0.45,-0.0415
0.505,-0.0178
0.55,-0.0001
0.6,0.018
0.65,0.0334
0.7,0.0473
0.75,0.0601
0.8,0.0754
0.85,0.0864
0.9,0.0989
0.95,0.1105
