,0.09
0.95,0.0158
0.9,-0.0524
0.85,-0.1196
0.8,-0.1847
0.75,-0.2589
0.7,-0.3326
0.65,-0.4185
0.6,-0.5116
0.55,-0.6217
0.5,-0.7335
0.45,-0.8462
0.4,-0.9697
0.35,-1.093
0.3,-1.1652
0.25,-1.2233
0.2,-1.2977
0.15,-1.3944
0.1,-1.5407
0.075,-1.645
0.06,-1.725
0.05,-1.7826
0.04,-1.8644
0.03,-1.9685
0.025,-2.0298
0.02,-2.1061
0.015,-2.2049
0.01,-2.3292
0.005,-2.5787
0,-1.5525
0,-1.5525
0.005,0.9569
0.01,1.0041
0.015,0.9612
0.02,0.908
0.025,0.8552
0.031,0.8099
0.04,0.7291
0.05,0.6663
0.06,0.6237
0.075,0.5649
0.1,0.506
0.15,0.4273
0.2,0.3838
0.25,0.3543
0.3,0.3331
0.35,0.3134
0.4,0.3003
0.45,0.2875
0.505,0.2778
0.55,0.2677
0.6,0.2591
0.65,0.2481
0.7,0.2396
0.75,0.2259
0.8,0.2216
0.85,0.21
0.9,0.197
0.95,0.175
