,0.09
0.95,0.0507
0.9,0.0002
0.85,-0.0357
0.8,-0.0647
0.75,-0.0822
0.7,-0.3136
0.65,-0.3517
0.6,-0.3652
0.55,-0.3891
0.5,-0.4324
0.45,-0.4879
0.4,-0.5345
0.35,-0.5633
0.3,-0.5571
0.25,-0.5286
0.2,-0.4903
0.15,-0.431
0.1,-0.3327
0.075,-0.2472
0.06,-0.1696
0.05,-0.0961
0.04,-0.0083
0.03,0.107
0.025,0.1824
0.02,0.281
0.015,0.407
0.01,0.5589
0.005,0.8162
0,0.709
0,0.709
0.005,-0.7339
0.01,-0.627
0.015,-0.5628
0.02,-0.5172
0.025,-0.4822
0.031,-0.4458
0.04,-0.3943
0.05,-0.3535
0.06,-0.3178
0.075,-0.2772
0.1,-0.2219
0.15,-0.1485
0.2,-0.0999
0.25,-0.0609
0.3,-0.034
0.35,-0.0084
0.4,0.0122
0.45,0.0254
0.505,0.0403
0.55,0.0491
0.6,0.0632
0.65,0.0736
0.7,0.09
0.75,0.1003
0.8,0.1169
0.85,0.127
0.9,0.1321
0.95,0.1388
