,0.04
0.9500,0.0604
0.9000,0.0185
0.8500,-0.1190
0.8000,-0.3920
0.7500,-0.4929
0.7000,-0.4879
0.6500,-0.4832
0.6000,-0.4879
0.5500,-0.4936
0.5000,-0.5013
0.4500,-0.5261
0.4000,-0.5813
0.3500,-0.6460
0.3000,-0.6821
0.2500,-0.7027
0.2000,-0.7092
0.1500,-0.7036
0.1000,-0.6826
0.0750,-0.6503
0.0600,-0.6204
0.0500,-0.5755
0.0400,-0.5272
0.0300,-0.4609
0.0250,-0.4186
0.0200,-0.3468
0.0150,-0.2501
0.0100,-0.1347
0.0050,0.1254
0.0000,0.9801
0.0000,0.9801
0.0050,0.5276
0.0100,0.3340
0.0150,0.2544
0.0200,0.2055
0.0250,0.1668
0.0310,0.1528
0.0400,0.1210
0.0500,0.1022
0.0600,0.0891
0.0750,0.0816
0.1000,0.0866
0.1500,0.0902
0.2000,0.1014
0.2500,0.1033
0.3000,0.1101
0.3500,0.1190
0.4000,0.1196
0.4500,0.1295
0.5050,0.1348
0.5500,0.1299
0.6000,0.1408
0.6500,0.1452
0.7000,0.1426
0.7500,0.1441
0.8000,0.1454
0.8500,0.1404
0.9000,0.1429
0.9500,0.1358
