,0.09
0.95,0.0526
0.9,-0.0017
0.85,-0.0414
0.8,-0.0704
0.75,-0.0874
0.7,-0.2837
0.65,-0.365
0.6,-0.3789
0.55,-0.4016
0.5,-0.4445
0.45,-0.5005
0.4,-0.5499
0.35,-0.5789
0.3,-0.5755
0.25,-0.5498
0.2,-0.5146
0.15,-0.458
0.1,-0.365
0.075,-0.2816
0.06,-0.2075
0.05,-0.1378
0.04,-0.0542
0.03,0.0586
0.025,0.1343
0.02,0.2335
0.015,0.3551
0.01,0.5132
0.005,0.7733
0,0.7787
0,0.7787
0.005,-0.607
0.01,-0.5301
0.015,-0.4859
0.02,-0.4552
0.025,-0.4221
0.031,-0.3928
0.04,-0.3493
0.05,-0.3142
0.06,-0.2834
0.075,-0.245
0.1,-0.1949
0.15,-0.1281
0.2,-0.0829
0.25,-0.0497
0.3,-0.0233
0.35,0.0017
0.4,0.0192
0.45,0.0347
0.505,0.0485
0.55,0.06
0.6,0.0711
0.65,0.08
0.7,0.0856
0.75,0.0938
0.8,0.1049
0.85,0.115
0.9,0.1277
0.95,0.1388
