xc,yb,surf,section,cp
0.95,0.094,U,1,-0.018618831
0.79,0.094,U,1,-0.265524123
0.64,0.094,U,1,-0.521423842
0.49,0.094,U,1,-0.722791399
0.36,0.094,U,1,-0.978525576
0.25,0.094,U,1,-1.288598782
0.16,0.094,U,1,-1.634898008
0.09,0.094,U,1,-1.990067504
0.04,0.094,U,1,-2.672360991
0.022,0.094,U,1,-2.872473191
0.01,0.094,U,1,-2.98171685
0.01,0.094,L,1,1.000055181
0.022,0.094,L,1,0.863855832
0.04,0.094,L,1,0.573095812
0.09,0.094,L,1,0.200820351
0.16,0.094,L,1,-0.043988081
0.25,0.094,L,1,-0.161329483
0.36,0.094,L,1,-0.196686409
0.49,0.094,L,1,-0.159136057
0.64,0.094,L,1,-0.166902717
0.79,0.094,L,1,-0.13823643
0.95,0.094,L,1,-0.064073795
0.95,0.238,U,2,-0.016793893
0.79,0.238,U,2,-0.264122137
0.64,0.238,U,2,-0.465648855
0.49,0.238,U,2,-0.722137405
0.36,0.238,U,2,-0.98778626
0.25,0.238,U,2,-1.308396947
0.16,0.238,U,2,-1.53740458
0.09,0.238,U,2,-1.995419847
0.04,0.238,U,2,-2.389312977
0.022,0.238,U,2,-2.783206107
0.01,0.238,U,2,-2.847328244
0.01,0.238,L,2,1.027480916
0.022,0.238,L,2,0.935877863
0.04,0.238,L,2,0.615267176
0.09,0.238,L,2,0.276335878
0.16,0.238,L,2,0.019847328
0.25,0.238,L,2,-0.126717557
0.36,0.238,L,2,-0.209160305
0.49,0.238,L,2,-0.236641221
0.64,0.238,L,2,-0.190839695
0.79,0.238,L,2,-0.126717557
0.95,0.238,L,2,-0.007633588
0.95,0.37,U,3,-0.006451694
0.79,0.37,U,3,-0.292724225
0.64,0.37,U,3,-0.424206154
0.49,0.37,U,3,-0.667814932
0.36,0.37,U,3,-0.886125731
0.25,0.37,U,3,-1.148664203
0.16,0.37,U,3,-1.351611047
0.09,0.37,U,3,-1.753638722
0.04,0.37,U,3,-2.243183392
0.022,0.37,U,3,-2.725171197
0.01,0.37,U,3,-2.629596884
0.01,0.37,L,3,1.016990433
0.022,0.37,L,3,0.878502139
0.04,0.37,L,3,0.679358751
0.09,0.37,L,3,0.194555888
0.16,0.37,L,3,0.019084001
0.25,0.37,L,3,-0.131277577
0.36,0.37,L,3,-0.170763443
0.49,0.37,L,3,-0.167773227
0.64,0.37,L,3,-0.148293033
0.79,0.37,L,3,-0.120317622
0.95,0.37,L,3,-0.00651425
0.95,0.49,U,4,0.024613756
0.79,0.49,U,4,-0.201754759
0.64,0.49,U,4,-0.419650825
0.49,0.49,U,4,-0.687581856
0.36,0.49,U,4,-0.921982391
0.25,0.49,U,4,-1.156232252
0.16,0.49,U,4,-1.556987162
0.09,0.49,U,4,-1.874257743
0.04,0.49,U,4,-2.374653742
0.022,0.49,U,4,-2.499828078
0.01,0.49,U,4,-2.666588111
0.01,0.49,L,4,1.016701502
0.022,0.49,L,4,0.833506543
0.04,0.49,L,4,0.575334474
0.09,0.49,L,4,0.234072145
0.16,0.49,L,4,-0.056992957
0.25,0.49,L,4,-0.106216606
0.36,0.49,L,4,-0.180312859
0.49,0.49,L,4,-0.162579828
0.64,0.49,L,4,-0.161328084
0.79,0.49,L,4,-0.076719505
0.95,0.49,L,4,-0.008719706
0.95,0.597,U,5,0.037433155
0.79,0.597,U,5,-0.219251337
0.64,0.597,U,5,-0.403743316
0.49,0.597,U,5,-0.644385027
0.36,0.597,U,5,-0.868983957
0.25,0.597,U,5,-1.13368984
0.16,0.597,U,5,-1.446524064
0.09,0.597,U,5,-1.743315508
0.04,0.597,U,5,-2.20855615
0.022,0.597,U,5,-2.312834225
0.01,0.597,U,5,-2.513368984
0.01,0.597,L,5,1.016042781
0.022,0.597,L,5,0.863636364
0.04,0.597,L,5,0.590909091
0.09,0.597,L,5,0.197860963
0.16,0.597,L,5,-0.002673797
0.25,0.597,L,5,-0.098930481
0.36,0.597,L,5,-0.187165775
0.49,0.597,L,5,-0.139037433
0.64,0.597,L,5,-0.114973262
0.79,0.597,L,5,-0.07486631
0.95,0.597,L,5,0.029411765
0.95,0.692,U,6,0.051809293
0.79,0.692,U,6,-0.222563117
0.64,0.692,U,6,-0.360313831
0.49,0.692,U,6,-0.642621611
0.36,0.692,U,6,-0.908746828
0.25,0.692,U,6,-1.158624966
0.16,0.692,U,6,-1.38425614
0.09,0.692,U,6,-1.681993807
0.04,0.692,U,6,-2.308877292
0.022,0.692,U,6,-2.541938467
0.01,0.692,U,6,-2.582271222
0.01,0.692,L,6,1.008096658
0.022,0.692,L,6,0.823497154
0.04,0.692,L,6,0.550533326
0.09,0.692,L,6,0.205527519
0.16,0.692,L,6,-0.010759702
0.25,0.692,L,6,-0.130510674
0.36,0.692,L,6,-0.169800433
0.49,0.692,L,6,-0.160725294
0.64,0.692,L,6,-0.135403077
0.79,0.692,L,6,-0.077973792
0.95,0.692,L,6,0.011659331
0.95,0.773,U,7,0.063362763
0.79,0.773,U,7,-0.22280214
0.64,0.773,U,7,-0.395801831
0.49,0.773,U,7,-0.55260719
0.36,0.773,U,7,-0.805733054
0.25,0.773,U,7,-1.042306879
0.16,0.773,U,7,-1.229940003
0.09,0.773,U,7,-1.62686373
0.04,0.773,U,7,-2.281238314
0.022,0.773,U,7,-2.38653399
0.01,0.773,U,7,-2.217534104
0.01,0.773,L,7,0.992162984
0.022,0.773,L,7,0.774742695
0.04,0.773,L,7,0.492967823
0.09,0.773,L,7,0.236134823
0.16,0.773,L,7,0.011983155
0.25,0.773,L,7,-0.187421752
0.36,0.773,L,7,-0.265466725
0.49,0.773,L,7,-0.189730582
0.64,0.773,L,7,-0.178056355
0.79,0.773,L,7,-0.134123539
0.95,0.773,L,7,-0.025348357
0.95,0.843,U,8,0.028578704
0.79,0.843,U,8,-0.198240637
0.64,0.843,U,8,-0.349075559
0.49,0.843,U,8,-0.592832049
0.36,0.843,U,8,-0.819913981
0.25,0.843,U,8,-0.99647093
0.16,0.843,U,8,-1.232325804
0.09,0.843,U,8,-1.586669107
0.04,0.843,U,8,-1.865135414
0.022,0.843,U,8,-1.949486952
0.01,0.843,U,8,-2.126843611
0.01,0.843,L,8,0.9745525
0.022,0.843,L,8,0.788542259
0.04,0.843,L,8,0.501064291
0.09,0.843,L,8,0.103441142
0.16,0.843,L,8,-0.057706463
0.25,0.843,L,8,-0.193657223
0.36,0.843,L,8,-0.21148957
0.49,0.843,L,8,-0.221026414
0.64,0.843,L,8,-0.17159954
0.79,0.843,L,8,-0.155987284
0.95,0.843,L,8,-0.039038597
0.95,0.899,U,9,0.016
0.79,0.899,U,9,-0.216
0.64,0.899,U,9,-0.36
0.49,0.899,U,9,-0.528
0.36,0.899,U,9,-0.672
0.25,0.899,U,9,-0.824
0.16,0.899,U,9,-1.104
0.09,0.899,U,9,-1.464
0.04,0.899,U,9,-1.744
0.022,0.899,U,9,-1.896
0.01,0.899,U,9,-1.848
0.01,0.899,L,9,0.984
0.022,0.899,L,9,0.744
0.04,0.899,L,9,0.44
0.09,0.899,L,9,0.112
0.16,0.899,L,9,-0.056
0.25,0.899,L,9,-0.2
0.36,0.899,L,9,-0.256
0.49,0.899,L,9,-0.248
0.64,0.899,L,9,-0.208
0.79,0.899,L,9,-0.144
0.95,0.899,L,9,-0.04
0.95,0.944,U,10,-0.02319236
0.79,0.944,U,10,-0.227830832
0.64,0.944,U,10,-0.326057299
0.49,0.944,U,10,-0.457025921
0.36,0.944,U,10,-0.604365621
0.25,0.944,U,10,-0.768076398
0.16,0.944,U,10,-0.89904502
0.09,0.944,U,10,-1.251023192
0.04,0.944,U,10,-1.463847203
0.022,0.944,U,10,-1.766712142
0.01,0.944,U,10,-1.586630286
0.01,0.944,L,10,0.942701228
0.022,0.944,L,10,0.664392906
0.04,0.944,L,10,0.345156889
0.09,0.944,L,10,0.034106412
0.16,0.944,L,10,-0.145975443
0.25,0.944,L,10,-0.236016371
0.36,0.944,L,10,-0.24420191
0.49,0.944,L,10,-0.227830832
0.64,0.944,L,10,-0.24420191
0.79,0.944,L,10,-0.162346521
0.95,0.944,L,10,-0.015006821
0.95,0.974,U,11,-0.321180431
0.79,0.974,U,11,-0.457512595
0.64,0.974,U,11,-0.418236516
0.49,0.974,U,11,-0.479263663
0.36,0.974,U,11,-0.556693647
0.25,0.974,U,11,-0.683833536
0.16,0.974,U,11,-0.835804503
0.09,0.974,U,11,-1.062555213
0.04,0.974,U,11,-1.247212473
0.022,0.974,U,11,-1.280925435
0.01,0.974,U,11,-1.306257909
0.01,0.974,L,11,0.841319867
0.022,0.974,L,11,0.549101067
0.04,0.974,L,11,0.240216794
0.09,0.974,L,11,-0.034739632
0.16,0.974,L,11,-0.192345343
0.25,0.974,L,11,-0.240933075
0.36,0.974,L,11,-0.255879474
0.49,0.974,L,11,-0.261967863
0.64,0.974,L,11,-0.217749445
0.79,0.974,L,11,-0.16495953
0.95,0.974,L,11,-0.078814794
0.95,0.994,U,12,-0.402777803
0.79,0.994,U,12,-0.539511662
0.64,0.994,U,12,-0.636297429
0.49,0.994,U,12,-0.972182705
0.36,0.994,U,12,-0.901529202
0.25,0.994,U,12,-0.591583412
0.16,0.994,U,12,-0.64013159
0.09,0.994,U,12,-0.688540538
0.04,0.994,U,12,-0.959834139
0.022,0.994,U,12,-1.06357066
0.01,0.994,U,12,-0.928250513
0.01,0.994,L,12,0.625623185
0.022,0.994,L,12,0.330864096
0.04,0.994,L,12,0.052127084
0.09,0.994,L,12,-0.154649812
0.16,0.994,L,12,-0.265658385
0.25,0.994,L,12,-0.288866834
0.36,0.994,L,12,-0.287956489
0.49,0.994,L,12,-0.278938716
0.64,0.994,L,12,-0.261845645
0.79,0.994,L,12,-0.244634764
0.95,0.994,L,12,-0.155742226
