xc,yb,surf,section,cp
0.95,0.094,U,1,0.039537018
0.79,0.094,U,1,-0.21536531
0.64,0.094,U,1,-0.362875283
0.49,0.094,U,1,-0.574888094
0.36,0.094,U,1,-0.763939093
0.25,0.094,U,1,-0.962392074
0.16,0.094,U,1,-1.117393666
0.09,0.094,U,1,-1.41953065
0.04,0.094,U,1,-1.412039031
0.022,0.094,U,1,-1.381473227
0.01,0.094,U,1,-1.137471204
0.01,0.094,L,1,0.766973199
0.022,0.094,L,1,0.448504486
0.04,0.094,L,1,0.13048527
0.09,0.094,L,1,-0.207012155
0.16,0.094,L,1,-0.351113442
0.25,0.094,L,1,-0.366658551
0.36,0.094,L,1,-0.349053247
0.49,0.094,L,1,-0.276908958
0.64,0.094,L,1,-0.193002828
0.79,0.094,L,1,-0.098233851
0.95,0.094,L,1,0.018260821
0.95,0.238,U,2,-0.018279733
0.79,0.238,U,2,-0.260315534
0.64,0.238,U,2,-0.427260316
0.49,0.238,U,2,-0.61559466
0.36,0.238,U,2,-0.781401699
0.25,0.238,U,2,-0.93590716
0.16,0.238,U,2,-1.078655947
0.09,0.238,U,2,-1.199408374
0.04,0.238,U,2,-1.39381068
0.022,0.238,U,2,-1.480279126
0.01,0.238,U,2,-1.267066141
0.01,0.238,L,2,0.690306432
0.022,0.238,L,2,0.444857403
0.04,0.238,L,2,0.178246359
0.09,0.238,L,2,-0.172557646
0.16,0.238,L,2,-0.362257282
0.25,0.238,L,2,-0.379778519
0.36,0.238,L,2,-0.396617112
0.49,0.238,L,2,-0.326683859
0.64,0.238,L,2,-0.277457524
0.79,0.238,L,2,-0.185527913
0.95,0.238,L,2,-0.007509102
0.95,0.37,U,3,0.001269116
0.79,0.37,U,3,-0.21511843
0.64,0.37,U,3,-0.399191337
0.49,0.37,U,3,-0.572569227
0.36,0.37,U,3,-0.734984248
0.25,0.37,U,3,-0.886474662
0.16,0.37,U,3,-1.059144654
0.09,0.37,U,3,-1.220928304
0.04,0.37,U,3,-1.339472711
0.022,0.37,U,3,-1.350416449
0.01,0.37,U,3,-1.071485058
0.01,0.37,L,3,0.764001735
0.022,0.37,L,3,0.420613257
0.04,0.37,L,3,0.163186694
0.09,0.37,L,3,-0.179742605
0.16,0.37,L,3,-0.318509968
0.25,0.37,L,3,-0.371200622
0.36,0.37,L,3,-0.359300264
0.49,0.37,L,3,-0.304237191
0.64,0.37,L,3,-0.238192115
0.79,0.37,L,3,-0.150718741
0.95,0.37,L,3,0.001269116
0.95,0.49,U,4,0.099926925
0.79,0.49,U,4,-0.165311898
0.64,0.49,U,4,-0.32779911
0.49,0.49,U,4,-0.501813592
0.36,0.49,U,4,-0.657631037
0.25,0.49,U,4,-0.78951704
0.16,0.49,U,4,-0.925442105
0.09,0.49,U,4,-1.179743573
0.04,0.49,U,4,-1.330299608
0.022,0.49,U,4,-1.07025842
0.01,0.49,U,4,-0.963409287
0.01,0.49,L,4,0.779573507
0.022,0.49,L,4,0.547385903
0.04,0.49,L,4,0.162532386
0.09,0.49,L,4,-0.163574038
0.16,0.49,L,4,-0.267149405
0.25,0.49,L,4,-0.318179765
0.36,0.49,L,4,-0.300046502
0.49,0.49,L,4,-0.235044177
0.64,0.49,L,4,-0.151844815
0.79,0.49,L,4,-0.091583073
0.95,0.49,L,4,0.04896034
0.95,0.597,U,5,0.056346082
0.79,0.597,U,5,-0.151263662
0.64,0.597,U,5,-0.348189051
0.49,0.597,U,5,-0.515707961
0.36,0.597,U,5,-0.671758344
0.25,0.597,U,5,-0.807028149
0.16,0.597,U,5,-1.020225123
0.09,0.597,U,5,-1.162846547
0.04,0.597,U,5,-1.333894235
0.022,0.597,U,5,-1.226462564
0.01,0.597,U,5,-0.880446325
0.01,0.597,L,5,0.77298198
0.022,0.597,L,5,0.476662691
0.04,0.597,L,5,0.161131169
0.09,0.597,L,5,-0.16283021
0.16,0.597,L,5,-0.297315842
0.25,0.597,L,5,-0.321919263
0.36,0.597,L,5,-0.335054157
0.49,0.597,L,5,-0.258303246
0.64,0.597,L,5,-0.17998399
0.79,0.597,L,5,-0.101860777
0.95,0.597,L,5,0.036643741
0.95,0.692,U,6,0.089569685
0.79,0.692,U,6,-0.155163509
0.64,0.692,U,6,-0.300649686
0.49,0.692,U,6,-0.485769429
0.36,0.692,U,6,-0.620327833
0.25,0.692,U,6,-0.704814201
0.16,0.692,U,6,-0.896865741
0.09,0.692,U,6,-1.038437492
0.04,0.692,U,6,-1.149183135
0.022,0.692,U,6,-1.110854378
0.01,0.692,U,6,-0.844918042
0.01,0.692,L,6,0.744094381
0.022,0.692,L,6,0.487944111
0.04,0.692,L,6,0.172914345
0.09,0.692,L,6,-0.130616794
0.16,0.692,L,6,-0.334248512
0.25,0.692,L,6,-0.349661565
0.36,0.692,L,6,-0.344116128
0.49,0.692,L,6,-0.288498654
0.64,0.692,L,6,-0.192187458
0.79,0.692,L,6,-0.095957811
0.95,0.692,L,6,0.030363987
0.95,0.773,U,7,0.109631496
0.79,0.773,U,7,-0.118299176
0.64,0.773,U,7,-0.28390995
0.49,0.773,U,7,-0.433089162
0.36,0.773,U,7,-0.620064652
0.25,0.773,U,7,-0.772176379
0.16,0.773,U,7,-0.957098582
0.09,0.773,U,7,-1.039851321
0.04,0.773,U,7,-1.149059875
0.022,0.773,U,7,-1.060389458
0.01,0.773,U,7,-0.853065365
0.01,0.773,L,7,0.776033751
0.022,0.773,L,7,0.417034913
0.04,0.773,L,7,0.182149388
0.09,0.773,L,7,-0.152062588
0.16,0.773,L,7,-0.311339761
0.25,0.773,L,7,-0.333952244
0.36,0.773,L,7,-0.299809764
0.49,0.773,L,7,-0.230750871
0.64,0.773,L,7,-0.166098649
0.79,0.773,L,7,-0.11278689
0.95,0.773,L,7,0.092778747
0.95,0.843,U,8,0.093805191
0.79,0.843,U,8,-0.111901633
0.64,0.843,U,8,-0.278887764
0.49,0.843,U,8,-0.424027588
0.36,0.843,U,8,-0.546065572
0.25,0.843,U,8,-0.694369345
0.16,0.843,U,8,-0.879786726
0.09,0.843,U,8,-0.987712499
0.04,0.843,U,8,-1.066961857
0.022,0.843,U,8,-0.865423408
0.01,0.843,U,8,-0.712750375
0.01,0.843,L,8,0.727147174
0.022,0.843,L,8,0.377304953
0.04,0.843,L,8,0.099128659
0.09,0.843,L,8,-0.171815754
0.16,0.843,L,8,-0.316051594
0.25,0.843,L,8,-0.343874246
0.36,0.843,L,8,-0.305153552
0.49,0.843,L,8,-0.265127102
0.64,0.843,L,8,-0.169405128
0.79,0.843,L,8,-0.106276837
0.95,0.843,L,8,0.099279323
0.95,0.899,U,9,0.072914011
0.79,0.899,U,9,-0.123757148
0.64,0.899,U,9,-0.236952325
0.49,0.899,U,9,-0.370688713
0.36,0.899,U,9,-0.534690607
0.25,0.899,U,9,-0.676621627
0.16,0.899,U,9,-0.848271843
0.09,0.899,U,9,-0.894271042
0.04,0.899,U,9,-0.917653058
0.022,0.899,U,9,-0.919182722
0.01,0.899,U,9,-0.691371963
0.01,0.899,L,9,0.678770441
0.022,0.899,L,9,0.430418473
0.04,0.899,L,9,0.078814146
0.09,0.899,L,9,-0.177841716
0.16,0.899,L,9,-0.308300251
0.25,0.899,L,9,-0.323596897
0.36,0.899,L,9,-0.296062935
0.49,0.899,L,9,-0.246239575
0.64,0.899,L,9,-0.133044397
0.79,0.899,L,9,-0.144516881
0.95,0.899,L,9,0.052154278
0.95,0.944,U,10,0.058723343
0.79,0.944,U,10,-0.111395968
0.64,0.944,U,10,-0.208852873
0.49,0.944,U,10,-0.327178035
0.36,0.944,U,10,-0.434531226
0.25,0.944,U,10,-0.551565567
0.16,0.944,U,10,-0.709153168
0.09,0.944,U,10,-0.794024579
0.04,0.944,U,10,-0.960863057
0.022,0.944,U,10,-0.837482184
0.01,0.944,U,10,-0.61062058
0.01,0.944,L,10,0.700798695
