xc,yb,surf,section,cp
0.95,0.094,U,1,0.017070422
0.79,0.094,U,1,-0.22830002
0.64,0.094,U,1,-0.37796895
0.49,0.094,U,1,-0.559184179
0.36,0.094,U,1,-0.713887235
0.25,0.094,U,1,-0.949840276
0.16,0.094,U,1,-1.178368315
0.09,0.094,U,1,-1.335515378
0.04,0.094,U,1,-1.42114864
0.022,0.094,U,1,-1.295029853
0.01,0.094,U,1,-1.30868442
0.01,0.094,L,1,0.714489382
0.022,0.094,L,1,0.486373105
0.04,0.094,L,1,0.163086623
0.09,0.094,L,1,-0.228326585
0.16,0.094,L,1,-0.319246342
0.25,0.094,L,1,-0.377225121
0.36,0.094,L,1,-0.363756511
0.49,0.094,L,1,-0.28573421
0.64,0.094,L,1,-0.218776358
0.79,0.094,L,1,-0.113976228
0.95,0.094,L,1,0.036224008
0.95,0.238,U,2,-0.030529655
0.79,0.238,U,2,-0.291509354
0.64,0.238,U,2,-0.432927638
0.49,0.238,U,2,-0.620882236
0.36,0.238,U,2,-0.800513854
0.25,0.238,U,2,-0.992014764
0.16,0.238,U,2,-1.156303149
0.09,0.238,U,2,-1.285779767
0.04,0.238,U,2,-1.407078152
0.022,0.238,U,2,-1.362495929
0.01,0.238,U,2,-1.258060625
0.01,0.238,L,2,0.764133988
0.022,0.238,L,2,0.42882646
0.04,0.238,L,2,0.140272367
0.09,0.238,L,2,-0.172599303
0.16,0.238,L,2,-0.378647335
0.25,0.238,L,2,-0.438717537
0.36,0.238,L,2,-0.405353244
0.49,0.238,L,2,-0.370324355
0.64,0.238,L,2,-0.301135061
0.79,0.238,L,2,-0.186205566
0.95,0.238,L,2,-0.037115665
0.95,0.37,U,3,-0.047884114
0.79,0.37,U,3,-0.265674651
0.64,0.37,U,3,-0.433981285
0.49,0.37,U,3,-0.569678508
0.36,0.37,U,3,-0.721022989
0.25,0.37,U,3,-0.904450922
0.16,0.37,U,3,-1.054743486
0.09,0.37,U,3,-1.220332669
0.04,0.37,U,3,-1.385308233
0.022,0.37,U,3,-1.255396551
0.01,0.37,U,3,-0.912340295
0.01,0.37,L,3,0.755297933
0.022,0.37,L,3,0.412241678
0.04,0.37,L,3,0.102320791
0.09,0.37,L,3,-0.174026429
0.16,0.37,L,3,-0.351581162
0.25,0.37,L,3,-0.414170191
0.36,0.37,L,3,-0.361355219
0.49,0.37,L,3,-0.308101948
0.64,0.37,L,3,-0.270408275
0.79,0.37,L,3,-0.184107295
0.95,0.37,L,3,-0.015187044
0.95,0.49,U,4,0.010122697
0.79,0.49,U,4,-0.236423149
0.64,0.49,U,4,-0.386685807
0.49,0.49,U,4,-0.547844596
0.36,0.49,U,4,-0.707815391
0.25,0.49,U,4,-0.908252226
0.16,0.49,U,4,-1.052871913
0.09,0.49,U,4,-1.228546502
0.04,0.49,U,4,-1.307195406
0.022,0.49,U,4,-1.287333634
0.01,0.49,U,4,-1.023394816
0.01,0.49,L,4,0.746511815
0.022,0.49,L,4,0.451072598
0.04,0.49,L,4,0.123687483
0.09,0.49,L,4,-0.253723309
0.16,0.49,L,4,-0.364225298
0.25,0.49,L,4,-0.388449235
0.36,0.49,L,4,-0.379242283
0.49,0.49,L,4,-0.336307443
0.64,0.49,L,4,-0.270540847
0.79,0.49,L,4,-0.183575985
0.95,0.49,L,4,0.020870329
0.95,0.597,U,5,-0.014070162
0.79,0.597,U,5,-0.237004904
0.64,0.597,U,5,-0.395548849
0.49,0.597,U,5,-0.554319125
0.36,0.597,U,5,-0.689890607
0.25,0.597,U,5,-0.877857412
0.16,0.597,U,5,-1.011052433
0.09,0.597,U,5,-1.206827612
0.04,0.597,U,5,-1.263070539
0.022,0.597,U,5,-1.296680498
0.01,0.597,U,5,-1.084383252
0.01,0.597,L,5,0.756356092
0.022,0.597,L,5,0.384609581
0.04,0.597,L,5,0.119577518
0.09,0.597,L,5,-0.260090532
0.16,0.597,L,5,-0.372576386
0.25,0.597,L,5,-0.377781969
0.36,0.597,L,5,-0.359901924
0.49,0.597,L,5,-0.35209355
0.64,0.597,L,5,-0.267785741
0.79,0.597,L,5,-0.173293097
0.95,0.597,L,5,0.017955488
0.95,0.692,U,6,0.033481317
0.79,0.692,U,6,-0.230225675
0.64,0.692,U,6,-0.377321495
0.49,0.692,U,6,-0.545578986
0.36,0.692,U,6,-0.680873104
0.25,0.692,U,6,-0.857158713
0.16,0.692,U,6,-1.032223455
0.09,0.692,U,6,-1.184683685
0.04,0.692,U,6,-1.219311876
0.022,0.692,U,6,-1.210284869
0.01,0.692,U,6,-1.105253422
0.01,0.692,L,6,0.693932667
0.022,0.692,L,6,0.419496855
0.04,0.692,L,6,0.029115797
0.09,0.692,L,6,-0.242878283
0.16,0.692,L,6,-0.354938957
0.25,0.692,L,6,-0.391601924
0.36,0.692,L,6,-0.384498705
0.49,0.692,L,6,-0.334073252
0.64,0.692,L,6,-0.28209397
0.79,0.692,L,6,-0.177765446
0.95,0.692,L,6,-0.029781724
0.95,0.773,U,7,0.037680878
0.79,0.773,U,7,-0.184179858
0.64,0.773,U,7,-0.331382927
0.49,0.773,U,7,-0.500582694
0.36,0.773,U,7,-0.636350393
0.25,0.773,U,7,-0.812178304
0.16,0.773,U,7,-0.92405555
0.09,0.773,U,7,-1.097115665
0.04,0.773,U,7,-1.142274449
0.022,0.773,U,7,-1.112629892
0.01,0.773,U,7,-0.863528212
0.01,0.773,L,7,0.730212683
0.022,0.773,L,7,0.418617073
0.04,0.773,L,7,0.128726814
0.09,0.773,L,7,-0.159124017
0.16,0.773,L,7,-0.309094882
0.25,0.773,L,7,-0.374575119
0.36,0.773,L,7,-0.365689036
0.49,0.773,L,7,-0.33378654
0.64,0.773,L,7,-0.237933379
0.79,0.773,L,7,-0.142225891
0.95,0.773,L,7,-0.003690395
0.95,0.843,U,8,0.019257617
0.79,0.843,U,8,-0.213578916
0.64,0.843,U,8,-0.352178652
0.49,0.843,U,8,-0.49061306
0.36,0.843,U,8,-0.62739419
0.25,0.843,U,8,-0.834678407
0.16,0.843,U,8,-0.947064515
0.09,0.843,U,8,-1.05746669
0.04,0.843,U,8,-1.134252229
0.022,0.843,U,8,-1.073797394
0.01,0.843,U,8,-0.939863574
0.01,0.843,L,8,0.627186
0.022,0.843,L,8,0.265081562
0.04,0.843,L,8,-0.034253454
0.09,0.843,L,8,-0.278883364
0.16,0.843,L,8,-0.386768884
0.25,0.843,L,8,-0.440279955
0.36,0.843,L,8,-0.388844665
0.49,0.843,L,8,-0.345473695
0.64,0.843,L,8,-0.279691633
0.79,0.843,L,8,-0.17206329
0.95,0.843,L,8,-0.031975605
0.95,0.899,U,9,-0.010193943
0.79,0.899,U,9,-0.20892062
0.64,0.899,U,9,-0.323078055
0.49,0.899,U,9,-0.458543407
0.36,0.899,U,9,-0.582416369
0.25,0.899,U,9,-0.767452986
0.16,0.899,U,9,-0.899054208
0.09,0.899,U,9,-1.05030729
0.04,0.899,U,9,-0.990578883
0.022,0.899,U,9,-0.865933095
0.01,0.899,U,9,-0.57292165
0.01,0.899,L,9,0.664814338
0.022,0.899,L,9,0.340448239
0.04,0.899,L,9,-0.025429654
0.09,0.899,L,9,-0.295035513
0.16,0.899,L,9,-0.395613293
0.25,0.899,L,9,-0.400250248
0.36,0.899,L,9,-0.372428514
0.49,0.899,L,9,-0.343171531
0.64,0.899,L,9,-0.281345453
0.79,0.899,L,9,-0.166746403
0.95,0.899,L,9,0.000515217
0.95,0.944,U,10,-0.015698814
0.79,0.944,U,10,-0.181981876
0.64,0.944,U,10,-0.275113829
0.49,0.944,U,10,-0.378943491
0.36,0.944,U,10,-0.522964709
0.25,0.944,U,10,-0.654431592
0.16,0.944,U,10,-0.743602741
0.09,0.944,U,10,-0.841862521
0.04,0.944,U,10,-0.927691741
0.022,0.944,U,10,-0.898197893
0.01,0.944,U,10,-0.485637663
0.01,0.944,L,10,0.660343329
0.022,0.944,L,10,0.238075591
0.04,0.944,L,10,-0.00839608
0.09,0.944,L,10,-0.253011125
0.16,0.944,L,10,-0.371729168
0.25,0.944,L,10,-0.385945627
0.36,0.944,L,10,-0.357742577
0.49,0.944,L,10,-0.286253592
0.64,0.944,L,10,-0.233808296
0.79,0.944,L,10,-0.171531717
0.95,0.944,L,10,-0.025777647
0.95,0.974,U,11,-0.086276117
0.79,0.974,U,11,-0.233594155
0.64,0.974,U,11,-0.328502707
0.49,0.974,U,11,-0.402650013
0.36,0.974,U,11,-0.454589296
0.25,0.974,U,11,-0.556623223
0.16,0.974,U,11,-0.698009476
0.09,0.974,U,11,-0.806879423
0.04,0.974,U,11,-0.893251992
0.022,0.974,U,11,-0.781597
0.01,0.974,U,11,-0.401203236
0.01,0.974,L,11,0.475145582
0.022,0.974,L,11,0.238923116
0.04,0.974,L,11,-0.08920584
0.09,0.974,L,11,-0.342861965
0.16,0.974,L,11,-0.409522202
0.25,0.974,L,11,-0.371218789
0.36,0.974,L,11,-0.351651134
0.49,0.974,L,11,-0.299567173
0.64,0.974,L,11,-0.246036435
0.79,0.974,L,11,-0.212977587
0.95,0.974,L,11,-0.055351265
0.95,0.994,U,12,-0.175968204
0.79,0.994,U,12,-0.392013059
0.64,0.994,U,12,-0.524663465
0.49,0.994,U,12,-0.626653103
0.36,0.994,U,12,-0.470084459
0.25,0.994,U,12,-0.507345809
0.16,0.994,U,12,-0.543968393
0.09,0.994,U,12,-0.651245594
0.04,0.994,U,12,-0.747060494
0.022,0.994,U,12,-0.717038492
0.01,0.994,U,12,-0.471007121
0.01,0.994,L,12,0.382952045
0.022,0.994,L,12,0.003028224
0.04,0.994,L,12,-0.201731766
0.09,0.994,L,12,-0.363091154
0.16,0.994,L,12,-0.359045636
0.25,0.994,L,12,-0.322529513
0.36,0.994,L,12,-0.284842319
0.49,0.994,L,12,-0.276751283
0.64,0.994,L,12,-0.215926566
0.79,0.994,L,12,-0.206557998
0.95,0.994,L,12,-0.104248977
