,0.8
1,0.095
0.928,0.03
0.848,-0.122
0.8,-0.214
0.72,-0.369
0.649,-0.533
0.599,-1.055
0.549,-1.011
0.498,-0.972
0.45,-0.924
0.4,-0.906
0.35,-0.887
0.299,-0.848
0.25,-0.826
0.2,-0.829
0.15,-0.772
0.101,-0.781
0.075,-0.763
0.051,-0.79
0.031,-0.697
0.02,-0.477
0.015,-0.418
0.011,-0.194
0.007,0.144
0.004,0.507
0.0004,1.09
0,1.164
0.001,0.747
0.003,0.24
0.005,0.309
0.011,0.213
0.019,0.173
0.05,0.205
0.1,0.157
0.147,0.084
0.199,0.018
0.299,-0.097
0.4,-0.152
0.499,-0.154
0.599,-0.007
0.729,0.114
0.868,0.167
0.948,0.186
