,0.76
1,0.122
0.928,0.072
0.848,-0.026
0.8,-0.108
0.72,-0.271
0.649,-0.4
0.599,-0.479
0.549,-0.502
0.498,-0.601
0.45,-0.972
0.4,-0.972
0.35,-0.985
0.299,-0.968
0.25,-0.949
0.2,-0.974
0.15,-0.94
0.101,-0.958
0.075,-0.962
0.051,-0.985
0.031,-0.835
0.02,-0.712
0.015,-0.698
0.011,-0.431
0.007,-0.035
0.004,0.341
0.0004,1.033
0,1.151
0.001,0.885
0.003,0.42
0.005,0.449
0.011,0.324
0.019,0.262
0.05,0.256
0.1,0.19
0.147,0.109
0.199,0.055
0.299,-0.057
0.4,-0.11
0.499,-0.114
0.599,0.009
0.729,0.115
0.868,0.171
0.948,0.198
