,0.81
1,-0.088581584
0.95,-0.119379653
0.9,-0.187865391
0.8,-0.292517993
0.7,-0.402610126
0.65,-0.428145502
0.6,-0.491227077
0.55,-0.522025146
0.5,-0.531595607
0.45,-0.562358309
0.4,-0.609368866
0.35,-0.774386815
0.3,-1.041588711
0.25,-1.169201931
0.2,-1.232248139
0.15,-1.241606394
0.125,-1.208792375
0.1,-1.16517003
0.08,-1.046419919
0.06,-0.976095068
0.04,-0.857521795
0.02,-0.658204389
0.01,-0.42183593
0,1.081886506
0.01,0.421064917
0.04,0.382776
0.06,0.360805673
0.1,0.273773188
0.2,0.158411289
0.35,0.052301544
0.5,0.021496401
0.7,-0.080482413
0.9,-0.128808644
0.95,-0.108606695
1,-0.083106686
