,0.61
1,-0.224387019
0.95,-0.219094306
0.9,-0.266081487
0.8,-0.307692442
0.7,-0.407794659
0.65,-0.409130887
0.6,-0.468958378
0.55,-0.54838039
0.5,-0.621256976
0.45,-0.6679101
0.4,-0.66286793
0.35,-0.761675678
0.3,-0.801950405
0.25,-0.887834329
0.2,-0.90209438
0.15,-0.916437945
0.125,-1.190301913
0.1,-1.509608049
0.08,-1.646686182
0.06,-1.84888452
0.04,-2.447764908
0.02,-2.701909083
0.01,-2.520098651
0,-0.51709388
0.01,1.089646413
0.04,0.823747613
0.06,0.772219347
0.1,0.643189895
0.2,0.431241273
0.35,0.265945777
0.5,0.178819579
0.7,0.034496588
0.8,
0.9,-0.129379168
0.95,-0.128126454
1,-0.165895755
