,0.81
1,0.201368724
0.95,0.218819077
0.9,0.1180852
0.8,-0.024042865
0.7,-0.209298131
0.65,-0.256414791
0.6,-0.319390263
0.55,-0.328748519
0.5,-0.391900829
0.45,-0.406840086
0.4,-0.44830501
0.35,-0.425450494
0.3,-0.451056606
0.25,-0.428131355
0.2,-0.362432581
0.15,-0.554400608
0.125,-0.548324462
0.1,-0.596113105
0.08,-0.520348724
0.06,-0.358648252
0.04,-0.084273816
0.02,0.189994518
0.01,0.480263135
0,1.0120568
0.01,-0.733084582
0.04,-0.750075156
0.06,-0.294187342
0.1,-0.354305116
0.2,-0.314078056
0.35,-0.31277653
0.5,-0.225503546
0.7,
0.9,
0.95,
1,
