,0.5006
0,0.4952
0.0132,0.5448
0.0259,0.2314
0.0759,-0.0648
0.1003,-0.1014
0.1507,-0.1374
0.2003,-0.1862
0.2503,-0.2169
0.3001,-0.2421
0.3502,-0.2576
0.4003,-0.2744
0.4501,-0.2946
0.5002,-0.3122
0.5502,-0.3325
0.6002,-0.3488
0.65,-0.3607
0.7,-0.3565
0.75,-0.3392
0.8002,-0.3047
0.9002,-0.1642
0.9501,-0.0987
0,0.4952
0.0126,-0.8177
0.0255,-0.705
0.0495,-0.6687
0.0753,-0.6018
0.1002,-0.575
0.1503,-0.5266
0.1976,-0.5458
0.2503,-0.5298
0.3001,-0.5153
0.3507,-0.4966
0.4001,-0.4614
0.4501,-0.4184
0.5001,-0.3495
0.5497,-0.2536
0.6003,-0.1491
0.65,-0.0562
0.7,0.0512
0.7501,0.1455
0.8001,0.224
0.8501,0.29
