,0.7
0.9489,0.1233
0.8993,0.0474
0.85,-0.0206
0.8003,-0.0793
0.7489,-0.1325
0.6996,-0.1858
0.6495,-0.2375
0.5994,-0.2829
0.5492,-0.3331
0.4997,-0.3954
0.4496,-0.4516
0.3994,-0.5133
0.3499,-0.5663
0.2999,-0.6046
0.2501,-0.757
0.1994,-1.1485
0.1503,-1.2468
0.1012,-1.2
0.0763,-1.149
0.0515,-1.056
0.0271,-0.8405
0.0135,-0.5669
0,0.9922
0,0.9922
0.0122,0.639
0.0251,0.3315
0.051,0.047
0.0755,-0.0781
0.1,-0.1637
0.1504,-0.2528
0.2004,-0.2895
0.2501,-0.292
0.3002,-0.28
0.3507,-0.2656
0.4,-0.247
0.4503,-0.2195
0.5,-0.2042
0.5506,-0.1794
0.5997,-0.1478
0.6502,-0.1307
0.7003,-0.0986
0.7497,-0.068
0.7999,-0.0337
0.8503,-0.004
0.9,0.0293
0.9483,0.107
