,0.5005
0,0.7574
0.0132,0.3388
0.0259,0.028
0.0759,-0.2057
0.1003,-0.2239
0.1507,-0.2373
0.2003,-0.2791
0.2503,-0.292
0.3001,-0.3097
0.3502,-0.3192
0.4003,-0.329
0.4501,-0.3438
0.5002,-0.3578
0.5502,-0.3744
0.6002,-0.3866
0.65,-0.394
0.7,-0.3868
0.75,-0.3657
0.8002,-0.3252
0.9002,-0.2027
0.9501,-0.1137
0,0.7574
0.0126,-0.4541
0.0255,-0.4395
0.0495,-0.4658
0.0753,-0.4474
0.1002,-0.4474
0.1503,-0.4305
0.1976,-0.4594
0.2503,-0.4542
0.3001,-0.4465
0.3507,-0.4335
0.4001,-0.4055
0.4501,-0.37
0.5001,-0.3091
0.5497,-0.22
0.6003,-0.1213
0.65,-0.0348
0.7,0.0717
0.7501,0.1682
0.8001,0.2514
0.8501,0.3267
