,0.76
0.9501,-0.0451
0.9002,-0.1834
0.8002,-0.403
0.75,-0.501
0.7,-0.6069
0.65,-0.6625
0.6002,-0.644
0.5502,-0.6174
0.5002,-0.5929
0.4501,-0.5704
0.4003,-0.5483
0.3502,-0.5318
0.3001,-0.5296
0.2503,-0.5032
0.2003,-0.4783
0.1507,-0.4727
0.1003,-0.4492
0.0759,-0.4434
0.0259,-0.1684
0.0132,0.1925
0,1.0661
0,1.0661
0.0126,0.0197
0.0255,-0.0944
0.0495,-0.2265
0.0753,-0.2847
0.1002,-0.3324
0.1503,-0.3746
0.1976,-0.4667
0.2503,-0.5083
0.3001,-0.5288
0.3507,-0.5256
0.4001,-0.485
0.4501,-0.4207
0.5001,-0.3292
0.5497,-0.2045
0.6003,-0.0806
0.65,0.0249
0.7,0.1387
0.7501,0.2392
0.8001,0.3211
0.8501,0.3921
