,0.76
0.9501,-0.0559
0.9002,-0.1708
0.8002,-0.3472
0.75,-0.4239
0.7,-0.5388
0.65,-0.9609
0.6002,-1.1069
0.5502,-1.0862
0.5002,-1.1051
0.4501,-1.168
0.4003,-1.1642
0.3502,-1.1521
0.3001,-1.1432
0.2503,-1.1216
0.2003,-1.1112
0.1507,-1.1132
0.1003,-1.1103
0.0759,-1.0911
0.0259,-0.8463
0.0132,-0.4547
0,1.15
0,1.15
0.0126,0.6355
0.0255,0.4501
0.0495,0.2603
0.0753,0.1568
0.1002,0.0788
0.1503,-0.0147
0.1976,-0.1107
0.2503,-0.174
0.3001,-0.218
0.3507,-0.2478
0.4001,-0.2526
0.4501,-0.2378
0.5001,-0.1908
0.5497,-0.0987
0.6003,0.0024
0.65,0.0886
0.7,0.1914
0.7501,0.2864
0.8001,0.3677
0.8501,0.4427
