,0.78
0.9501,-0.0321
0.9002,-0.1601
0.8002,-0.3725
0.75,-0.4827
0.7,-0.6963
0.65,-0.7293
0.6002,-0.6951
0.5502,-0.6645
0.5002,-0.6317
0.4501,-0.5901
0.4003,-0.5575
0.3502,-0.5375
0.3001,-0.549
0.2503,-0.5076
0.2003,-0.4702
0.1507,-0.4555
0.1003,-0.4123
0.0759,-0.4044
0.0259,-0.1332
0.0132,0.2263
0,1.0623
0,1.0623
0.0126,0.0051
0.0255,-0.1058
0.0495,-0.2476
0.0753,-0.3079
0.1002,-0.3548
0.1503,-0.3974
0.1976,-0.5081
0.2503,-0.5732
0.3001,-0.6169
0.3507,-0.6193
0.4001,-0.5485
0.4501,-0.4533
0.5001,-0.3533
0.5497,-0.2236
0.6003,-0.0967
0.65,0.0106
0.7,0.1244
0.7501,0.2236
0.8001,0.3066
0.8501,0.377
