,0.76
0.9501,-0.0761
0.9002,-0.1868
0.8002,-0.3146
0.75,-0.3905
0.7,-0.6809
0.65,-1.1333
0.6002,-1.1494
0.5502,-1.144
0.5002,-1.1695
0.4501,-1.2079
0.4003,-1.205
0.3502,-1.1887
0.3001,-1.1714
0.2503,-1.1475
0.2003,-1.1284
0.1507,-1.1273
0.1003,-1.1182
0.0759,-1.0991
0.0259,-0.8535
0.0132,-0.4692
0,1.1444
0,1.1444
0.0126,0.6283
0.0255,0.4449
0.0495,0.2544
0.0753,0.1475
0.1002,0.0691
0.1503,-0.0273
0.1976,-0.1261
0.2503,-0.1929
0.3001,-0.237
0.3507,-0.2654
0.4001,-0.2697
0.4501,-0.2529
0.5001,-0.2082
0.5497,-0.1168
0.6003,-0.0044
0.65,0.0816
0.7,0.1847
0.7501,0.2806
0.8001,0.3637
0.8501,0.442
