,0.75
1,0.279
0.95,0.1936
0.925,0.1382
0.9,0.0712
0.86,-0.0454
0.84,-0.1118
0.82,-0.1855
0.78,-0.3211
0.76,-0.3739
0.74,-0.4256
0.72,-0.4648
0.7,-0.4722
0.68,-0.4763
0.66,-0.4735
0.64,-0.4716
0.62,-0.4806
0.6,-0.4928
0.58,-0.5349
0.56,-0.5642
0.54,-0.58
0.52,-0.5821
0.5,-0.5873
0.475,-0.5877
0.45,-0.5302
0.425,-0.526
0.4,-0.4724
0.375,-0.4949
0.35,-0.6796
0.325,-1.0317
0.3,-1.0589
0.2375,-1.0787
0.225,-1.0922
0.2,-1.1127
0.18,-1.1221
0.16,-1.1296
0.14,-1.136
0.12,-1.141
0.1,-1.1481
0.09,-1.1235
0.08,-1.139
0.07,-1.1462
0.06,-1.1597
0.05,-1.1665
0.04,-1.1628
0.03,-1.0446
0.01,-0.847
0.005,-0.3354
0,1.0236
0.005,0.9791
0.01,0.7648
0.02,0.4951
0.03,0.3123
0.04,0.2225
0.05,0.1529
0.075,0.0746
0.2,-0.143
0.25,-0.2003
0.3,-0.2543
0.35,-0.2992
0.4,-0.314
0.45,-0.2862
0.5,-0.2769
0.5625,-0.2743
0.6,-0.3083
0.65,-0.2823
0.7,-0.1108
0.725,-0.0033
0.75,0.0854
0.775,0.1597
0.8,0.2074
0.825,0.2371
0.85,0.2583
0.9,0.2706
0.95,0.2724
1,0.279
