,0.75
1,0.2758
0.95,0.1807
0.925,0.1239
0.9,0.0616
0.86,-0.0679
0.84,-0.1384
0.82,-0.2028
0.78,-0.3477
0.76,-0.4043
0.74,-0.4509
0.72,-0.4735
0.7,-0.482
0.68,-0.4755
0.65,-0.462
0.64,-0.4503
0.62,-0.454
0.6,-0.4673
0.59,-0.4959
0.56,-0.5257
0.54,-0.538
0.52,-0.54
0.5,-0.5401
0.475,-0.5407
0.45,-0.519
0.425,-0.5163
0.4,-0.4955
0.375,-0.487
0.35,-0.4817
0.325,-0.4579
0.3,-0.4537
0.2375,-0.4684
0.225,-0.4707
0.2,-0.4698
0.18,-0.4708
0.16,-0.4764
0.14,-0.4781
0.12,-0.4674
0.1,-0.4707
0.09,-0.436
0.08,-0.415
0.07,-0.393
0.06,-0.3924
0.05,-0.41
0.04,-0.4177
0.03,-0.426
0.01,-0.0662
0.005,0.341
0,1.1501
0.005,0.5762
0.01,0.2989
0.02,-0.015
0.03,-0.2105
0.04,-0.3047
0.05,-0.3552
0.075,-0.3957
0.2,-0.4877
0.25,-0.5201
0.3,-0.5635
0.35,-0.6163
0.4,-0.5738
0.45,-0.4939
0.5,-0.4431
0.5625,-0.4175
0.6,-0.4457
0.65,-0.3841
0.7,-0.1693
0.725,-0.0511
0.75,0.0305
0.775,0.1127
0.8,0.1591
0.825,0.1971
0.85,0.2214
0.9,0.2445
0.95,0.2613
1,0.2758
