,0.65
0.9501,-0.0873
0.9002,-0.2135
0.8002,-0.4253
0.75,-0.5135
0.7,-0.5823
0.65,-0.6314
0.6002,-0.6611
0.5502,-0.676
0.5002,-0.6907
0.4501,-0.7071
0.4003,-0.7266
0.3502,-0.7465
0.3001,-0.7555
0.2503,-0.7366
0.2003,-0.8535
0.1507,-1.7494
0.1003,-1.8596
0.0759,-1.8984
0.0259,-1.7363
0.0132,-1.3685
0,0.9377
0,0.9377
0.0126,0.8605
0.0255,0.6635
0.0495,0.482
0.0753,0.3368
0.1002,0.2464
0.1503,0.141
0.1976,0.0442
0.2503,-0.0213
0.3001,-0.066
0.3507,-0.1007
0.4001,-0.1161
0.4501,-0.1187
0.5001,-0.094
0.5497,-0.0332
0.6003,0.0406
0.65,0.1041
0.7,0.1924
0.7501,0.2643
0.8001,0.3471
0.8501,0.4149
