,0.76
0.9501,-0.0565
0.9002,-0.1877
0.8002,-0.3796
0.75,-0.4561
0.7,-0.5017
0.65,-0.5135
0.6002,-0.4863
0.5502,-0.4488
0.5002,-0.4076
0.4501,-0.3739
0.4003,-0.3415
0.3502,-0.3089
0.3001,-0.28
0.2503,-0.2373
0.2003,-0.1843
0.1507,-0.1466
0.1003,-0.0735
0.0759,-0.0279
0.0259,0.315
0.0132,0.6398
0,0.7413
0,0.7413
0.0126,-0.7261
0.0255,-0.6819
0.0495,-0.7696
0.0753,-0.8044
0.1002,-0.8376
0.1503,-0.8285
0.1976,-0.8582
0.2503,-0.8926
0.3001,-0.9203
0.3507,-0.991
0.4001,-1.0305
0.4501,-0.4797
0.5001,-0.3548
0.5497,-0.2459
0.6003,-0.125
0.65,-0.0159
0.7,0.0985
0.7501,0.1995
0.8001,0.2824
0.8501,0.3535
