,0.76
0.9501,-0.0593
0.9002,-0.1827
0.8002,-0.3705
0.75,-0.4416
0.7,-0.531
0.65,-0.8233
0.6002,-0.9992
0.5502,-1.0094
0.5002,-0.9867
0.4501,-1.0335
0.4003,-1.0934
0.3502,-1.0923
0.3001,-1.0881
0.2503,-1.066
0.2003,-1.0531
0.1507,-1.0535
0.1003,-1.0506
0.0759,-1.0317
0.0259,-0.7789
0.0132,-0.3851
0,1.1499
0,1.1499
0.0126,0.5723
0.0255,0.3912
0.0495,0.2052
0.0753,0.1061
0.1002,0.0315
0.1503,-0.0555
0.1976,-0.1525
0.2503,-0.2138
0.3001,-0.2556
0.3507,-0.2836
0.4001,-0.2854
0.4501,-0.2662
0.5001,-0.2146
0.5497,-0.1178
0.6003,-0.0139
0.65,0.0749
0.7,0.1792
0.7501,0.2754
0.8001,0.3571
0.8501,0.432
