x/c,0.15
0.998129093,-0.037735849
0.899906455,0.037735849
0.849391955,0.08490566
0.805425631,0.141509434
0.7595884,0.20754717
0.715622077,0.273584906
0.670720299,0.349056604
0.631431244,0.443396226
0.591206735,0.537735849
0.550046773,0.650943396
0.512628625,0.764150943
0.478016838,0.877358491
0.444340505,0.990566038
0.409728718,1.113207547
0.378858746,1.254716981
0.347053321,1.433962264
0.289990645,1.70754717
0.225444341,2.047169811
0.167446211,2.349056604
0.147801684,2.490566038
0.127221703,2.613207547
0.109448082,2.745283019
0.09354537,2.886792453
0.07857811,3.018867925
0.065481759,3.103773585
0.053320861,3.179245283
0.04303087,3.20754717
0.034611787,3.169811321
0.024321796,3.179245283
0.016838167,3.29245283
0.010289991,3.320754717
0.005612722,3.235849057
0.002806361,3.047169811
0.001870907,2.660377358
0.001870907,2.198113208
0.001870907,1.047169811
0.006548176,-0.066037736
0.01777362,-0.70754717
0.029934518,-0.896226415
0.044901777,-0.952830189
0.06828812,-0.896226415
0.120673527,-0.669811321
0.151543499,-0.528301887
0.1898971,-0.377358491
0.226379794,-0.264150943
0.270346118,-0.132075472
0.316183349,-0.056603774
0.370439663,0.00E+00
0.423760524,0.018867925
0.479887746,-0.028301887
0.543498597,-0.141509434
0.610851263,-0.254716981
0.68101029,-0.367924528
0.754911132,-0.433962264
0.832553789,-0.462264151
0.912067353,-0.405660377
