,0.86
1,0.1
0.947,-0.01
0.902,-0.13
0.852,-0.29
0.802,-0.56
0.752,-0.61
0.701,-0.64
0.651,-0.68
0.6,-0.68
0.551,-0.61
0.5,-0.56
0.45,-0.48
0.4,-0.44
0.352,-0.39
0.298,-0.33
0.251,-0.26
0.2,-0.15
0.15,-0.07
0.101,0.02
0.075,0.13
0.051,0.26
0.025,0.38
0.013,0.58
0.006,0.88
0,0.92
0.013,-1.31
0.026,-1.2
0.05,-1.06
0.074,-0.97
0.101,-0.92
0.15,-0.84
0.2,-0.78
0.252,-0.35
0.302,-0.08
0.352,-0.01
0.4,0.01
0.451,0.03
0.501,0.05
0.551,0.06
0.601,0.09
0.652,0.11
0.702,0.14
0.752,0.18
0.801,0.19
0.851,0.18
0.902,0.17
0.951,0.11
