,0.63
1,0.1
0.947,0.01
0.902,-0.04
0.852,-0.14
0.802,-0.25
0.752,-0.29
0.701,-0.32
0.651,-0.32
0.6,-0.36
0.551,-0.36
0.5,-0.37
0.45,-0.36
0.4,-0.35
0.352,-0.33
0.298,-0.31
0.251,-0.28
0.2,-0.21
0.15,-0.15
0.101,-0.08
0.075,0
0.051,0.12
0.025,0.23
0.013,0.44
0.006,0.78
0,0.69
0.013,-1.07
0.026,-1.04
0.05,-0.65
0.074,-0.38
0.101,-0.22
0.15,-0.13
0.2,-0.1
0.252,-0.09
0.302,-0.07
0.352,-0.07
0.4,-0.04
0.451,-0.01
0.501,0.01
0.551,0.02
0.601,0.06
0.652,0.1
0.702,0.11
0.752,0.13
0.801,0.15
0.851,0.14
0.902,0.14
0.951,0.09
