,0.31
1,0.09
0.947,0.01
0.902,-0.02
0.852,-0.11
0.802,-0.21
0.752,-0.22
0.701,-0.25
0.651,-0.25
0.6,-0.27
0.551,-0.28
0.5,-0.29
0.45,-0.27
0.4,-0.28
0.352,-0.26
0.298,-0.24
0.251,-0.22
0.2,-0.18
0.15,-0.12
0.101,-0.06
0.075,-0.02
0.051,0.08
0.025,0.21
0.013,0.4
0.006,0.71
0,0.42
0.013,-1.32
0.026,-0.48
0.05,-0.29
0.074,-0.2
0.101,-0.15
0.15,0
0.2,-0.08
0.252,-0.05
0.302,-0.03
0.352,-0.04
0.4,-0.02
0.451,0.01
0.501,0.03
0.551,0.02
0.601,0.04
0.652,0.06
0.702,0.09
0.752,0.11
0.801,0.13
0.851,0.13
0.902,0.12
0.951,0.09
