,0.62
1,-0.69
0.947,-0.72
0.902,-0.73
0.852,-0.74
0.802,-0.75
0.752,-0.75
0.701,-0.74
0.651,-0.74
0.6,-0.73
0.551,-0.72
0.5,-0.72
0.45,-0.72
0.4,-0.7
0.352,-0.7
0.298,-0.69
0.251,-0.68
0.2,-0.68
0.15,-0.68
0.101,-0.68
0.075,-0.68
0.051,-0.71
0.025,-0.71
0.013,-0.71
0.006,-0.7
0,-0.57
0.013,1.05
0.026,0.98
0.05,0.85
0.074,0.78
0.101,0.72
0.151,0.62
0.2,0.55
0.252,0.49
0.302,0.43
0.352,0.38
0.4,0.34
0.451,0.3
0.501,0.27
0.551,0.24
0.601,0.22
0.652,0.2
0.702,0.17
0.752,0.15
0.801,0.12
0.851,0.04
0.902,-0.06
0.951,-0.34
