,0.67
1,-0.65
0.947,-0.68
0.902,-0.7
0.852,-0.72
0.802,-0.73
0.752,-0.73
0.701,-0.72
0.651,-0.71
0.6,-0.69
0.551,-0.68
0.5,-0.68
0.45,-0.67
0.4,-0.65
0.352,-0.64
0.298,-0.63
0.251,-0.63
0.2,-0.62
0.15,-0.61
0.101,-0.61
0.075,-0.6
0.051,-0.6
0.025,-0.61
0.013,-0.61
0.006,-0.61
0,-0.22
0.013,1.05
0.026,0.96
0.05,0.83
0.074,0.76
0.101,0.7
0.151,0.61
0.2,0.54
0.252,0.48
0.302,0.43
0.352,0.37
0.4,0.34
0.451,0.31
0.501,0.28
0.551,0.24
0.601,0.22
0.652,0.19
0.702,0.17
0.752,0.16
0.801,0.14
0.851,0.15
0.902,-0.04
0.951,-0.31
