,0.31
1,0.08
0.947,0.01
0.902,-0.03
0.852,-0.12
0.802,-0.22
0.752,-0.25
0.701,-0.28
0.651,-0.3
0.6,-0.33
0.551,-0.35
0.5,-0.36
0.45,-0.37
0.4,-0.37
0.352,-0.38
0.298,-0.38
0.251,-0.37
0.2,-0.33
0.15,-0.31
0.101,-0.3
0.075,-0.26
0.051,-0.21
0.025,-0.23
0.013,-0.15
0.006,0.14
0,0.96
0.013,-0.21
0.026,-0.05
0.05,0
0.074,0.03
0.101,0.04
0.151,0.05
0.2,0.05
0.252,0.06
0.302,0.06
0.352,0.05
0.4,0.07
0.451,0.08
0.501,0.09
0.551,0.09
0.601,0.11
0.652,0.13
0.702,0.15
0.752,0.17
0.801,0.18
0.851,0.15
0.902,0.16
0.951,0.11
