,0.4
1,0.056590357
0.95,0.065920916
0.9,0.009937565
0.8,-0.111359695
0.7,-0.209330558
0.65,-0.246652792
0.6,-0.302636143
0.55,-0.372615331
0.5,-0.44259452
0.45,-0.503243149
0.4,-0.591883455
0.35,-0.708515435
0.3,-0.876465487
0.25,-1.030419702
0.2,-1.28234478
0.15,-1.604249046
0.125,-1.776864377
0.1,-1.963475546
0.08,-2.140756157
0.06,-2.29937565
0.04,-2.388015956
0.02,-2.66326743
0.01,-3.479691294
0,-3.139125911
0.01,0.980315643
0.04,0.924332293
0.06,0.835691988
0.1,0.714394728
0.2,0.52311828
0.35,0.364498786
0.5,0.275858481
0.7,0.135900104
0.8,
0.9,0.033263961
0.95,
1,0.070586195
