,0.7
1,0.202188887
0.986,0.195679374
0.946,0.156877568
0.905,0.020139494
0.825,-0.177824475
0.761,-0.188152173
0.727,-0.187153958
0.617,-0.260784304
0.5,-0.599055639
0.383,-0.852160839
0.273,-0.542320761
0.175,-0.398983827
0.096,-0.254079788
0.038,-0.104447633
0.0188,0.043615495
0.0062,
0.0016,
0,
0.0016,
0.0062,
0.0188,
0.038,-0.305882353
0.096,-0.452223816
0.175,-0.462553802
0.273,-0.502791422
0.383,-0.476332164
0.5,-0.464461875
0.617,-0.244538
0.727,0.049981146
0.761,0.106460748
0.825,0.140922878
0.905,0.206496654
0.946,0.255318005
0.986,0.241437424
