,0.76
1,-0.0416
0.98,-0.0702
0.93,-0.2649
0.9,-0.4205
0.85,-0.5819
0.8,-0.7327
0.75,-0.6921
0.7,-0.6421
0.65,-0.5866
0.6,-0.5425
0.55,-0.5193
0.5,-0.5092
0.45,-0.4937
0.4,-0.5024
0.35,-0.5024
0.3,-0.5153
0.25,-0.4263
0.2,-0.7848
0.15,-0.8611
0.1,-0.8987
0.07,-0.9193
0.05,-0.8627
0.03,-0.8693
0.02,-0.84
0.002,0.4621
0,1.1564
0.004,0.5077
0.01,0.2389
0.02,-0.0103
0.03,-0.129
0.05,-0.1858
0.07,-0.243
0.1,-0.2702
0.15,-0.2759
0.2,-0.2341
0.25,-0.2006
0.3,-0.1605
0.35,-0.1627
0.4,-0.1703
0.45,-0.171
0.5,-0.1782
0.55,-0.2029
0.6,-0.1668
0.65,0.0169
0.7,0.2546
0.75,0.3477
0.8,0.4145
0.85,0.4659
0.9,0.4961
0.93,0.5083
0.95,0.4912
0.97,0.4504
0.98,0.4094
