,0.76
1,0.115
0.928,0.073
0.848,-0.019
0.8,-0.092
0.72,-0.231
0.649,-0.329
0.599,-0.386
0.549,-0.71
0.498,-1.135
0.45,-1.143
0.4,-1.116
0.35,-1.09
0.299,-1.077
0.25,-1.068
0.2,-1.084
0.15,-1.051
0.101,-1.057
0.075,-1.059
0.051,-1.068
0.031,-0.941
0.02,-0.879
0.015,-0.85
0.011,-0.55
0.007,-0.146
0.004,0.243
0.0004,0.982
0,1.15
0.001,0.967
0.003,0.575
0.005,0.574
0.011,0.434
0.019,0.358
0.05,0.322
0.1,0.241
0.147,0.156
0.199,0.098
0.299,-0.019
0.4,-0.076
0.499,-0.087
0.599,0.028
0.729,0.127
0.868,0.178
0.948,0.202
