,0.7
1,0.083
0.928,0.042
0.848,-0.064
0.8,-0.13
0.72,-0.275
0.649,-0.382
0.599,-0.437
0.549,-0.448
0.496,-0.482
0.45,-0.712
0.4,-0.902
0.35,-1.606
0.299,-1.631
0.25,-1.637
0.2,-1.672
0.15,-1.673
0.101,-1.719
0.075,-1.731
0.051,-1.792
0.031,-1.744
0.02,-1.669
0.015,-1.595
0.011,-1.289
0.007,-0.888
0.004,-0.421
0.0004,0.466
0,0.957
0.001,1.127
0.003,1.022
0.005,0.958
0.011,0.789
0.019,0.688
0.05,0.55
0.1,0.425
0.147,0.328
0.199,0.246
0.299,0.12
0.4,0.048
0.499,0.008
0.599,0.094
0.729,0.166
0.868,0.189
0.948,0.195
