0.990785256,-0.019230769,-
0.977625253,-0.028846154,-
0.963003261,-0.038461538,-
0.9418213,0.038461538,-
0.916219636,-0.038461538,-
0.897201136,-0.096153846,-
0.861378205,-0.115384615,-
0.818226355,-0.221153846,-
0.786041526,-0.317307692,-
0.739978351,-0.365384615,-
0.641251968,-0.557692308,-
0.62223136,-0.625,-
0.603217077,-0.663461538,-
0.580562584,-0.634615385,-
0.563728632,-0.730769231,-
0.521326754,-0.75,-
0.499394821,-0.759615385,-
0.449674567,-0.817307692,-
0.383128796,-0.932692308,-
0.341436825,-1.048076923,-
0.260987404,-1.230769231,-
0.22002432,-1.355769231,-
0.179783794,-1.519230769,-
0.140979954,-1.798076923,-
0.079418297,-2.519230769,-
0.069146424,-2.692307692,-
0.058855572,-2.951923077,-
0.050007732,-3.298076923,-
0.038935279,-3.788461538,-
0.028591712,-4.288461538,-
0.017460217,-5.048076923,-
0.017139704,-6.509615385,-
0.008072565,-7.855769231,-
0,-5.461538462,-
0.003443932,-0.331173373,-
0.012147537,0.973709852,-
0.021239696,0.997561078,-
0.036293914,0.999577074,-
0.048343565,1.003573201,-
0.060251992,0.953944419,-
0.067692797,0.92218164,-
0.077202652,0.818923467,-
0.085354062,0.771273321,-
0.098020169,0.723632141,-
0.136844166,0.608515605,-
0.178061505,0.545042352,-
0.216216741,0.461702045,-
0.258933749,0.396245674,-
0.300166779,0.338730744,-
0.338227866,0.219640498,-
0.419366867,0.172135312,-
0.459236223,0.168242302,-
0.499100349,0.162363184,-
0.539722154,0.158471668,-
0.579649046,0.176425843,-
0.704190254,0.323644396,-
0.738128934,0.353503261,-
0.781055163,0.367491198,-
0.823265556,0.395380394,-
0.862309235,0.363680382,-
0.923069336,0.292301554,-
0.939544764,0.262542816,-
0.962734701,0.210950343,-
0.982010706,0.101753274,-
