,0.82
0.9914,0.215
0.9198,0.127
0.8593,0.021
0.7993,-0.076
0.739,-0.16
0.6792,-0.228
0.6193,-0.278
0.5593,-0.319
0.4997,-0.332
0.4492,-0.472
0.3992,-0.72
0.3496,-0.733
0.2996,-0.727
0.2491,-0.713
0.1994,-0.721
0.1493,-0.731
0.0992,-0.739
0.0745,-0.751
0.0492,-0.733
0.0342,-0.896
0.0198,-0.87
0.0094,-0.034
0.0046,
0.0013,1.019
0,1.166
0.0019,-0.511
0.0056,-0.682
0.0108,-0.723
0.0251,-0.798
0.0499,-0.712
0.0999,-0.76
0.15,-0.711
0.2008,-0.711
0.2998,-0.726
0.3998,-0.724
0.4999,-0.342
0.601,-0.28
0.6999,-0.202
0.7995,-0.071
0.8997,0.093
