,0.3
0.9914,0.177
0.9198,0.077
0.8593,-0.017
0.7993,-0.087
0.739,-0.14
0.6792,-0.178
0.6193,-0.21
0.5593,-0.234
0.4997,-0.252
0.4492,-0.266
0.3992,-0.28
0.3496,-0.294
0.2996,-0.322
0.2491,-0.339
0.1994,-0.36
0.1493,-0.388
0.0992,-0.433
0.0745,-0.482
0.0492,-0.58
0.0342,-0.689
0.0198,-0.863
0.0094,-0.405
0.0046,0.334
0.0013,0.811
0,1.026
0.0019,0.751
0.0056,0.24
0.0108,-0.622
0.0251,-0.776
0.0499,-0.57
0.0999,-0.43
0.15,-0.381
0.2008,-0.36
0.2998,-0.318
0.3998,-0.283
0.4999,-0.252
0.601,-0.22
0.6999,-0.168
0.7995,-0.087
0.8997,0.042
