,0.4
0.99,0.221743661
0.96,0.15981579
0.94,0.085479916
0.9,-0.013637832
0.85,-0.118903513
0.8,-0.177662347
0.75,
0.7,-0.261076295
0.65,-0.288822438
0.6,-0.313477552
0.55,-0.335027008
0.5,-0.350370026
0.45,-0.368823576
0.4,-0.38418122
0.35,-0.421239459
0.3,-0.467600043
0.25,
0.2,-0.557196052
0.15,-0.628397015
0.135,-0.671744576
0.11,-0.733672447
0.08,-0.80491729
0.06,-0.922664104
0.03,-1.176855055
0.008,-1.502359105
0.008,0.537959993
0.03,0.168884113
0.06,0.060278753
0.08,0.032293713
0.11,-0.004988797
0.135,-0.039190026
0.15,-0.054747564
0.2,-0.070378233
0.25,-0.07673581
0.3,-0.092405482
0.35,-0.117357998
0.4,-0.120614793
0.45,-0.130063401
0.5,-0.142632292
0.55,-0.145889088
0.6,-0.149126382
0.65,-0.158589616
0.7,-0.143246598
0.75,-0.146498518
0.8,-0.140457845
0.85,-0.10031345
0.9,-0.041549741
0.94,0.038968194
0.96,0.113299192
0.99,0.203138972
