,0.4
0.99,0.178707044
0.96,0.170328718
0.94,0.088388351
0.9,-0.01000152
0.85,-0.116684397
0.8,-0.190621842
0.75,
0.7,-0.289557754
0.65,-0.322661526
0.6,-0.351678518
0.55,-0.380712574
0.5,-0.413799282
0.45,-0.43871243
0.4,-0.459572925
0.35,-0.517197378
0.3,-0.57890861
0.25,
0.2,-0.714591415
0.15,-0.808860378
0.135,-0.878540405
0.11,-0.980948801
0.08,-1.095549281
0.06,-1.296040399
0.03,-1.680385429
0.008,-2.502067119
0.008,0.804172099
0.03,0.428393097
0.06,0.281490843
0.08,0.220376843
0.11,0.167470532
0.135,0.118616872
0.15,0.086127397
0.2,0.057844149
0.25,0.025542376
0.3,-0.002672618
0.35,-0.026749639
0.4,-0.038634576
0.45,-0.062745725
0.5,-0.078666251
0.55,-0.090499996
0.6,-0.106437585
0.65,-0.114235742
0.7,-0.113809147
0.75,-0.129746736
0.8,-0.121180708
0.85,-0.096216369
0.9,-0.059042881
0.94,0.002531841
0.96,0.084506336
0.99,0.207314504
