xc,yb,surf,section,cp
0.85,0,U,1,-0.065
0.75,0,U,1,-0.095
0.65,0,U,1,-0.16
0.5,0,U,1,-0.215
0.35,0,U,1,-0.26
0.225,0,U,1,-0.175
0.15,0,U,1,-0.105
0.08,0,U,1,0.02
0.03,0,U,1,0.21
0.01,0,U,1,0.47
0,0,U,1,1.005
0.01,0,U,1,0.52
0.03,0,L,1,0.23
0.08,0,L,1,-0.005
0.15,0,L,1,-0.105
0.225,0,L,1,-0.175
0.35,0,L,1,-0.255
0.5,0,L,1,-0.235
0.65,0,L,1,-0.17
0.75,0,L,1,-0.11
0.85,0,L,1,-0.065
0.95,0,L,1,-0.02
0.95,0.105,U,2,0.055
0.85,0.105,U,2,-0.005
0.75,0.105,U,2,-0.06
0.65,0.105,U,2,-0.115
0.5,0.105,U,2,-0.195
0.35,0.105,U,2,-0.25
0.225,0.105,U,2,-0.25
0.15,0.105,U,2,-0.2
0.08,0.105,U,2,-0.125
0.03,0.105,U,2,-0.015
0.01,0.105,U,2,0.205
0,0.105,U,2,0.54
0.01,0.105,L,2,0.205
0.03,0.105,L,2,0.025
0.08,0.105,L,2,-0.115
0.15,0.105,L,2,-0.215
0.225,0.105,L,2,-0.24
0.35,0.105,L,2,-0.26
0.5,0.105,L,2,-0.21
0.65,0.105,L,2,-0.12
0.75,0.105,L,2,-0.06
0.85,0.105,L,2,-0.02
0.95,0.105,L,2,0.05
0.95,0.21,U,3,0.075
0.85,0.21,U,3,0.02
0.75,0.21,U,3,-0.03
0.65,0.21,U,3,-0.085
0.5,0.21,U,3,-0.19
0.35,0.21,U,3,-0.255
0.225,0.21,U,3,-0.255
0.15,0.21,U,3,-0.24
0.08,0.21,U,3,-0.17
0.03,0.21,U,3,-0.055
0.01,0.21,U,3,0.16
0,0.21,U,3,0.485
0.01,0.21,L,3,0.19
0.03,0.21,L,3,-0.015
0.08,0.21,L,3,-0.18
0.15,0.21,L,3,-0.245
0.225,0.21,L,3,-0.265
0.35,0.21,L,3,-0.265
0.5,0.21,L,3,-0.205
0.65,0.21,L,3,-0.08
0.75,0.21,L,3,-0.05
0.85,0.21,L,3,-0.005
0.95,0.21,L,3,0.06
0.7,0.87,U,4,0.02
0.5,0.87,U,4,-0.085
0.35,0.87,U,4,-0.15
0.25,0.87,U,4,-0.17
0.15,0.87,U,4,-0.185
0.1,0.87,U,4,-0.155
0.05,0.87,U,4,-0.11
0.025,0.87,U,4,-0.055
0,0.87,U,4,0.005
0.025,0.87,L,4,-0.075
0.05,0.87,L,4,-0.1
0.1,0.87,L,4,-0.17
0.15,0.87,L,4,-0.18
0.25,0.87,L,4,-0.185
0.35,0.87,L,4,-0.175
0.5,0.87,L,4,-0.08
0.7,0.87,L,4,0.01
