,0.4,0.6,0.7,0.74,0.76,0.78,0.8
1,0.1063,0.1106,0.1196,0.1434,0.1464,0.1012,-0.0665
0.9212,-0.0364,-0.0293,-0.0125,-0.0121,-0.0014,-0.0203,-0.2014
0.8791,-0.1151,-0.1163,-0.1009,-0.1016,-0.0876,-0.0918,-0.2364
0.8353,-0.2114,-0.2182,-0.2073,-0.209,-0.1848,-0.1736,-0.324
0.7493,-0.3426,-0.3937,-0.41,-0.4128,-0.3509,-0.3501,-0.4248
0.6997,-0.3934,-0.4417,-0.476,-0.485,-0.3874,-0.393,-0.4529
0.6598,-0.4177,-0.4797,-0.5267,-0.5226,-0.4014,-0.4993,-0.4896
0.6197,-0.441,-0.5061,-0.5697,-0.5426,-0.4444,-0.5883,-0.5865
0.5795,-0.4606,-0.5273,-0.5947,-0.5412,-0.5434,-0.9111,-0.9487
0.5397,-0.47,-0.5383,-0.6003,-0.5199,-0.7428,-1.1864,-1.0817
0.4996,-0.4735,-0.5453,-0.6101,-0.4813,-1.0844,-1.1772,-1.0598
0.4598,-0.4835,-0.5585,-0.6266,-0.4928,-1.1607,-1.1842,-1.0561
0.4201,-0.4858,-0.5659,-0.6202,-0.6005,-1.17,-1.1937,-1.0535
0.3795,-0.5047,-0.5776,-0.6228,-1.017,-1.1939,-1.183,-1.0464
0.3402,-0.5195,-0.5986,-0.6359,-1.2155,-1.1734,-1.1633,-1.0299
0.2994,-0.5462,-0.6304,-0.6394,-1.2455,-1.1641,-1.1654,-1.0418
0.25,-0.5792,-0.6634,-0.5833,-1.2382,-1.1513,-1.1397,-1.007
0.1997,-0.6205,-0.7132,-0.9222,-1.2371,-1.1365,-1.1061,-0.984
0.1,-0.7978,-0.9228,-1.4033,-1.2489,-1.1292,-1.1177,-0.932
0.08,-0.8443,-0.9661,-1.4082,-1.2391,-1.1369,-1.0974,-0.9127
0.0608,-0.9286,-1.0621,-1.4094,-1.2214,-1.1037,-1.0541,-0.8963
0.04,-1.0725,-1.3523,-1.3841,-1.1739,-1.0518,-1.0143,-0.8299
0.03,-1.1568,-1.4445,-1.3473,-1.1498,-1.0041,-0.9619,-0.7722
0.0203,-1.1871,-1.5648,-1.3465,-1.1149,-0.9427,-0.9024,-0.6954
0.0097,-1.5799,-1.7929,-1.2904,-1.0355,-0.8444,-0.7968,-0.5303
0.0083,-1.2392,-1.1683,-0.7885,-0.6441,-0.5426,-0.527,-0.365
0,-0.7353,-0.207,0.2128,0.3851,0.5168,0.5303,0.7162
0,-0.7353,-0.207,0.2128,0.3851,0.5168,0.5303,0.7162
0.0052,0.9684,0.9982,1.0247,1.0034,0.9819,0.9955,0.9169
0.0098,0.8447,0.8694,0.8792,0.8618,0.8346,0.8481,0.7748
0.02,0.6884,0.7,0.7196,0.7061,0.6837,0.6995,0.6375
0.05,0.4529,0.4681,0.4836,0.4805,0.4657,0.4818,0.4233
0.0813,0.3253,0.3375,0.3525,0.3491,0.3381,0.3524,0.3041
0.1199,0.2288,0.2436,0.2599,0.2531,0.244,0.2583,0.206
0.1796,0.1298,0.1368,0.1408,0.1398,0.1302,0.1435,0.0959
0.2397,0.0594,0.0556,0.0561,0.0522,0.0379,0.053,0.0026
0.2999,-0.0046,-0.0096,-0.0193,-0.0237,-0.0381,-0.0353,-0.0754
0.3558,-0.0577,-0.0683,-0.091,-0.0975,-0.1189,-0.119,-0.1685
0.4193,-0.0903,-0.1117,-0.1391,-0.1519,-0.1815,-0.1826,-0.238
0.4793,-0.1129,-0.1419,-0.1759,-0.1854,-0.2141,-0.2297,-0.3038
0.5394,-0.1035,-0.1255,-0.151,-0.1632,-0.1842,-0.2044,-0.2632
0.5994,-0.025,-0.0445,-0.0511,-0.0558,-0.0655,-0.0839,-0.1145
0.6507,0.0778,0.0822,0.0945,0.0988,0.0959,0.0648,0.071
0.7203,0.1757,0.1957,0.2229,0.2344,0.2345,0.2268,0.2076
0.7743,0.2347,0.2607,0.2963,0.3063,0.3078,0.2996,0.2849
0.8394,0.2648,0.293,0.3268,0.3446,0.3484,0.3398,0.3239
0.8996,0.2664,0.2931,0.3312,0.3467,0.3546,0.3411,0.3204
0.9492,0.2272,0.2442,0.2844,0.3071,0.3171,0.2926,0.2552
1,0.1063,0.1106,0.1196,0.1434,0.1464,0.1012,-0.0665
