,0.44
0.9752,0.089122486
0.9203,0.068555759
0.9,0.060329068
0.8003,0.072669104
0.7504,0.060329068
0.7001,0.043875686
0.6502,0.043875686
0.6001,0.031535649
0.5502,0.043875686
0.5002,0.035648995
0.45,0.031535649
0.4001,0.00274223
0.3501,-0.034277879
0.3004,-0.063071298
0.2498,-0.071297989
0.2002,-0.104204753
0.1501,-0.071297989
0.0995,0.00274223
0.0664,0.105575868
0.0493,0.187842779
0.0297,0.389396709
0.0095,0.841864717
0,0.71023766
0.0096,-1.650822669
0.0297,-1.543875686
0.0497,-1.404021938
0.0667,-1.255941499
0.0997,-1.091407678
0.1494,-0.918647166
0.1995,-0.770566728
0.2498,-0.655393053
0.2999,-0.560786106
0.3499,-0.466179159
0.4001,-0.351005484
0.4497,-0.293418647
0.4998,-0.260511883
0.5497,-0.215265082
0.5996,-0.178244973
0.6499,-0.137111517
0.6999,-0.112431444
0.7501,-0.07952468
0.7995,-0.046617916
0.8996,0.00274223
0.92,0.010968921
0.9746,0.043875686
