,0.4
1,0.138590748
0.9,0.050119006
0.8,-0.101270127
0.7,-0.209359467
0.65,-0.243786539
0.6,-0.305636306
0.55,-0.343956394
0.5,-0.394108048
0.45,-0.456015009
0.4,-0.517921969
0.35,-0.595591641
0.3,-0.681085474
0.25,-0.74297337
0.2,-0.863904705
0.15,-1.086988626
0.125,-1.231907193
0.1,-1.416175343
0.08,-1.580921219
0.06,-1.906844056
0.04,-2.114832531
0.02,-1.453961619
0.008,-0.938752798
0,0.944494615
0.01,0.625843063
0.04,0.389440528
0.06,0.34180923
0.1,0.289941751
0.2,0.23689226
0.35,0.127758174
0.5,0.093392108
0.7,0.097308002
0.9,0.144485559
1,0.130747522
