,0.4
1,-0.069779022
0.9,-0.114970036
0.8,-0.152336888
0.7,-0.248651856
0.65,-0.298765381
0.6,-0.356741196
0.55,-0.422598367
0.5,-0.464811471
0.45,-0.558224789
0.4,-0.659424138
0.35,-0.796041926
0.3,-0.940502939
0.25,-1.096795518
0.2,-1.323810585
0.15,-1.723815113
0.125,-2.037868254
0.1,-2.465867418
0.08,-2.980466168
0.06,-4.261619202
0.04,
0.02,-4.689332395
0.008,-4.339250745
0,-1.394613144
0.01,0.967776452
0.04,0.975181189
0.06,0.880414276
0.1,0.769541488
0.2,0.606362731
0.35,0.418720126
0.5,0.297773539
0.7,0.23094788
0.9,0.156259931
1,-0.034398714
