,0.7
0.9489,0.1062
0.8993,0.047
0.85,-0.0049
0.8003,-0.0438
0.7489,-0.0806
0.6996,-0.1111
0.6495,-0.143
0.5994,-0.1653
0.5492,-0.1907
0.4997,-0.2291
0.4496,-0.257
0.3994,-0.2856
0.3499,-0.3049
0.2999,-0.3296
0.2501,-0.3358
0.1994,-0.3491
0.1503,-0.3123
0.1012,-0.2491
0.0763,-0.1791
0.0515,-0.049
0.0271,0.1925
0.0135,0.4897
0,1.0711
0,1.0711
0.0122,-0.3396
0.0251,-0.6803
0.051,-0.9044
0.0755,-0.9835
0.1,-1.0383
0.1504,-1.0752
0.2004,-0.9288
0.2501,-0.6906
0.3002,-0.5999
0.3507,-0.5474
0.4,-0.4909
0.4503,-0.4276
0.5,-0.3809
0.5506,-0.3291
0.5997,-0.2765
0.6502,-0.2324
0.7003,-0.1783
0.7497,-0.1302
0.7998,-0.0726
0.8503,-0.0216
0.9,0.0356
0.9483,0.122
